Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"АВ Медведев","Meta-learning",,"machinelearning.ru","","http://www.machinelearning.ru/wiki/images/e/e0/Meta-Learning-final.pdf","",205,"2021-02-11 20:47:28","PDF","","","",,,,,0,0.00,0,1,,"… 2 / 32 Page 3. Neural Architecture Search Проблема Нейронные сети хорошо показали себя в задачах обработки изображений, речи, понимания языка … 3 / 32 Page 4. Neural Architecture Search Neural Architecture Search [Barret Zoph, Quoc V. Le 2017] …"
0,"YM Chen, C Liu, TC Hsiao, KY Chang, CY Lee","Macro Action Ensemble Searching Methodology for Deep Reinforcement Learning",2019,"","openreview.net","https://openreview.net/forum?id=HJeICn4YwS","",206,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,5,2,"… the environment of interest. The proposed method is inspired by the concepts of neural architecture search techniques, which are capable of developing network architectures for different tasks. These search techniques, such …"
0,"M Suhaib Tanveer, MUK Khan, CM Kyung","Fine-Tuning DARTS for Image Classification",2020,"arXiv e-prints","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2020arXiv200609042S/abstract","",207,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,3,1,"Neural Architecture Search (NAS) has gained attraction due to superior classification performance. Differential Architecture Search (DARTS) is a computationally light method … Neural Architecture Search (NAS) has gained attraction due to superior classification performance …"
0,"H Hieu Pham, H Salmane, L Khoudour…","A Unified Deep Framework for Joint 3D Pose Estimation and Action Recognition from a Single RGB Camera",2019,"arXiv e …","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2019arXiv190706968H/abstract","",208,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,4,2,"… In the second, we deploy the Efficient Neural Architecture Search (ENAS) algorithm to find an optimal network architecture that is used for modeling the spatio-temporal evolution of the estimated 3D poses via an image-based intermediate representation and performing action …"
0,"M Gennari do Nascimento, TW Costain…","Finding Non-Uniform Quantization Schemes using Multi-Task Gaussian Processes",2020,"arXiv e …","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2020arXiv200707743G/abstract","",209,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,3,1,"We propose a novel method for neural network quantization that casts the neural architecture search problem as one of hyperparameter search to find non-uniform bit distributions throughout the layers of a CNN. We perform …"
0,"Y Zhang","Autokge: towards automated knowledge graph embedding",2020,"","repository.ust.hk","https://repository.ust.hk/ir/Record/1783.1-105150","",210,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,1,1,"… Formed as a neural architecture search (NAS) problem, the searched models adaptively combine the structural and semantic information in various KG tasks. Extensive experiments demonstrate the effectiveness of the searched models and efficiency of each search algorithms …"
0,"Li'an Zhuo, B Zhang, H Chen, L Yang, C Chen, Y Zhu…","CP-NAS: Child-Parent Neural Architecture Search for Binary Neural Networks.",2020,"CoRR","","","",211,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,7,1,""
0,"XuZhang, ChenjunZhou, BoGu","ADWPNAS: Architecture-Driven Weight Prediction for Neural Architecture Search.",2020,"CoRR","","","",212,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,3,1,""
0,"T Shuo, L Qu, K Hu, N Li, L Wang, W Xu","A Neural Architecture Search based Framework for Liquid State Machine Design.",2020,"CoRR","","","",213,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,6,1,""
5,"B Duke, GW Taylor","Generalized hadamard-product fusion operators for visual question answering",2018,"2018 15th Conference on Computer and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8575734/","https://scholar.google.com/scholar?cites=18083816210543456856&as_sdt=2005&sciodt=0,5&hl=en",214,"2021-02-11 20:47:28","","","","",,,,,5,1.67,3,2,3,"Page 1. Generalized Hadamard-Product Fusion Operators for Visual Question Answering Brendan Duke ∗† , Graham W. Taylor ∗†‡ ∗ School of Engineering, University of Guelph † Vector Institute for Artificial Intelligence ‡ Canadian …"
0,"CS Han, KM Lee","Towards Diversity: Neural Architecture Search with Diverse Structure",2020,"한국콘텐츠학회 ICCC 논문집","dbpia.co.kr","https://www.dbpia.co.kr/Journal/articleDetail?nodeId=NODE10506302","",215,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,2,1,"기관인증 소속기관이 구독중인 논문 이용 가능합니다.(구독기관내 IP· 계정 이용/대학도서관 홈페이지를 통해 접속) 로그인 개인화 서비스 이용 가능합니다.(내서재, 맞춤추천, 알림서비스등)내서재, 알림서비스 등의 다양한 개인화 서비스를 이용해보세요.※ 기관인증된 …"
1,"S Milani, W Shen, KS Chan, S Venkatesan…","Harnessing the Power of Deception in Attack Graph-Based Security Games",2020,"… Conference on Decision …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-64793-3_8","https://scholar.google.com/scholar?cites=6188472804793036003&as_sdt=2005&sciodt=0,5&hl=en",216,"2021-02-11 20:47:28","","","","",,,,,1,1.00,0,5,1,"… We show that finding the optimal deception and defense strategy is at least NP-hard. We provide two techniques for efficiently solving this problem: a mixed-integer linear program for layered directed acyclic graphs (DAGs) and neural architecture search for general DAGs …"
0,"R Sato, Y Akimoto, J Sakuma","ߩݙ౓෼഑ Λಋೖͨ͠ ํ ࡦޯ഑ ʹΑΔNeural Architecture Searchͷ ߴ଎ Խ",,"","","","",217,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,3,,""
0,"D Repin, NH Phung, T Petrov","StochNetV2: A Tool for Automated Deep Abstractions for Stochastic Reaction Networks",2020,"International Conference on Quantitative …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-59854-9_4","",218,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,3,1,"… LNCS, vol. 11095, pp. 21–38. Springer, Cham (2018). https://doi.org/10.1007/978-3-319-99429- 1_2CrossRefGoogle Scholar. 3. Cai, H., Zhu, L., Han, S.: ProxylessNAS: direct neural architecture search on target task and hardware. CoRR abs/1812.00332 (2018) …"
0,"C Wang, H Wang, C Zhou, H Chen, J Li, H Gao","ExperienceThinking: Hyperparameter Optimization with Budget Constraints.",2019,"CoRR","deepai.org","https://deepai.org/publication/experiencethinking-hyperparameter-optimization-with-budget-constraints","",219,"2021-02-11 20:47:28","HTML","","","",,,,,0,0.00,0,6,2,"… Harbin Institute of Technology ∙ University of California, San Diego ∙ 0 ∙ share. The problem of hyperparameter optimization exists widely in the real life and many common tasks can be transformed into it, such as neural architecture search and feature subset selection …"
0,"L Lynch, JD Herman","Dynamic modeling of human behavior to support regional-scale water resources planning: a data-driven approach",2019,"AGU Fall Meeting Abstracts","ui.adsabs.harvard.edu","https://ui.adsabs.harvard.edu/abs/2019AGUFM.H13T2052L/abstract","",220,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,2,2,"… components: model generation, evaluation, and interpretation. First, candidate model structures are generated from a space of plausible models using genetic programming and neural architecture search. Each model is then evaluated …"
0,"M Phothilimthana, M Burrows, SJ Kaufman","Learned TPU Cost Model for XLA Tensor Programs",2019,"","research.google","https://research.google/pubs/pub49859/","",221,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,3,2,"… TPU). This cost model can be used by a compiler to make heuristic decisions, by an autotuner to find an optimal configuration of a specific program, and by Neural Architecture Search to co-optimize accuracy and inference time …"
0,"P Mahajan","Automated Feature Engineering using Kernel Functions",2020,"… Conference on Artificial Intelligence and Signal …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9073463/","",222,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,1,1,"… Recently, with the advent of Automated Machine Learning, significant research efforts have been placed in areas such as Neural Architecture Search, Hy- per Parameter Optimization, Meta Learning, Automated Data Cleaning and Automated Feature Engineering(Auto FE) …"
0,"J Steinhoff","The Automation of Automating Automation: Automation in the AI Industry",,"academia.edu","","https://www.academia.edu/download/59798339/Steinhoff_Automation_in_the_AI_Industry20190619-128610-2zfxlh.pdf","",223,"2021-02-11 20:47:28","PDF","","","",,,,,0,0.00,0,1,,"… 2017). Despite this, model design is being automated via “neural architecture search” which uses machine learning to design and test thousands of options in the time humans could try a few (Elksen, Metzen and Hutter 2019) …"
0,"F Khawar","Exploiting co-occurrence for implicit feedback recommendation",2020,"","repository.ust.hk","https://repository.ust.hk/ir/Record/1783.1-105603","",224,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,1,1,"… Moreover, they model each of these feature co-occurrences using the same function. We propose a neural architecture search based approach to search for which feature interactions to model and how to model these interactions …"
0,"G Neglia","ED STIC-Proposition de Sujets de Thèse 2020",2009,"IEEE Trans. on Automatic Control","edstic.unice.fr","http://edstic.unice.fr/edsticTheses/archives/an2020/UCA-EDSTIC-EUR-DS4H-SujetThese2020-217G04.04.2020-16h04m13s.pdf","",225,"2021-02-11 20:47:28","PDF","","","",,,,,0,0.00,0,1,12,"… models. For example, the full neural architecture search described in [1] to train a big transformer model for machine translation is estimated to have Page 1/5 Page 2 … For example, the full neural architecture search described …"
4,"B Pudipeddi, M Mesmakhosroshahi, J Xi…","Training large neural networks with constant memory using a new execution algorithm",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2002.05645","https://scholar.google.com/scholar?cites=735032752053047730&as_sdt=2005&sciodt=0,5&hl=en",226,"2021-02-11 20:47:28","","","","",,,,,4,4.00,1,4,1,"… In addition, it enables heterogeneous optimization, parallel reduction, and dynamic approaches such as neural architecture search … Lastly, each layer can be structurally agnostic to another, encouraging dynamic modeling approaches such as neural architecture search (NAS) …"
2,"S Shi, H Chen, M Zhang, Y Zhang","Neural logic networks",2019,"arXiv preprint arXiv:1910.08629","arxiv.org","https://arxiv.org/abs/1910.08629","https://scholar.google.com/scholar?cites=14892743439564115884&as_sdt=2005&sciodt=0,5&hl=en",227,"2021-02-11 20:47:28","","","","",,,,,2,1.00,1,4,2,"… the-art methods. 2 Neural Logic Networks Most neural networks are developed based on fixed neural architectures, either manually designed or learned through neural architecture search. Differently, the computational graph …"
0,"N Abe, H Liu, K Wang","Innovations and Perspectives in Data Mining and Knowledge Discovery",2020,"Frontiers in Big Data","Frontiers","","",228,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,3,1,""
2,"M Hoang, C Kingsford","Optimizing dynamic structures with bayesian generative search",2020,"International Conference on …","proceedings.mlr.press","http://proceedings.mlr.press/v119/hoang20a.html","https://scholar.google.com/scholar?cites=11383482447593782584&as_sdt=2005&sciodt=0,5&hl=en",229,"2021-02-11 20:47:28","","","","",,,,,2,2.00,1,2,1,"… parameters. 3. Kandasamy et al. (2018) and Malkomes et al. (2016) fac- tor in parameter optimization for neural architecture search and kernel search respectively through black-box Bayesian Optimization (BO). These methods …"
0,"V Nekrasov","Semantic Image Segmentation and Other Dense Per-Pixel Tasks: Practical Approaches",2020,"","digital.library.adelaide.edu.au","https://digital.library.adelaide.edu.au/dspace/handle/2440/129333","",230,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,1,1,"… Advisor: Reid, Ian Shen, Chunhua. Dissertation Note: Thesis (Ph.D.) -- University of Adelaide, School of Computer Science, 2020. Keywords: Semantic segmentation deep learning real-time inference neural architecture search multi-task learning …"
1,"JSHST Han, B Zhou","Neuro-Symbolic Program Search for Autonomous Driving Decision Module Design",2020,"","bzhou.ie.cuhk.edu.hk","http://bzhou.ie.cuhk.edu.hk/robotics/corl2020_nsps.pdf","https://scholar.google.com/scholar?cites=15796796236675599576&as_sdt=2005&sciodt=0,5&hl=en",231,"2021-02-11 20:47:28","PDF","","","",,,,,1,1.00,1,2,1,"… Neural Architecture Search To automate the neural architecture design, Neural Architecture Search (NAS) [19, 20] comes up with various automatic search strategies to enumerate the network architecture spaces and obtain the optimal architecture under a certain task …"
0,"Y WANG, Y XI, X PAN","Method for intestinal Polyp segmentation by improving DeepLabv3+ network",2020,"… of Frontiers of Computer Science and …","engine.scichina.com","https://engine.scichina.com/doi/10.3778/j.issn.1673-9418.1907053","",232,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,3,1,"… In terms of network structure, this paper introduces the optimal dense prediction cell obtained through neural architecture search into DeepLabv3+ network, uses 3- layer depth separable convolution to gradually acquire segmentation results in the decoder part, so as to reduce …"
0,"P Ge","Analysis on Approaches and Structures of Automated Machine Learning Frameworks",2020,"… on Communications, Information System and Computer …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9258836/","",233,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,1,1,"… TPOT also has an important feature that allows users to export the pipeline and cooperate with their own ideas and implementations. C. Auto-Keras Auto-Keras is an AutoML framework built on Keras with the implementation of neural architecture search …"
0,"R Bermúdez Chacón","Learning and leveraging shared domain semantics to counteract visual domain shifts",2020,"","infoscience.epfl.ch","https://infoscience.epfl.ch/record/277373","",234,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,1,1,"One of the main limitations of artificial intelligence today is its inability to adapt to unforeseen circumstances. Machine Learning (ML), due to its data-driven nature, is particularly susceptible to this. ML relies on observations in order to learn implicit rules about the inputs, outcomes …"
0,"Y Li, F Han","Extreme Learning Machine for Multilayer Perceptron Based on Multi-swarm Particle Swarm Optimization for Variable Topology",2019,"International Conference on Extreme Learning …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-58989-9_13","",235,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,2,2,"… while guaranteeing the advantages of multi-layer ELM theory, draws on the idea of Neural Architecture Search (NAS), further optimizes its structure. In the result, the algorithm obtains better search performance and makes the H-ELM network structure relatively small …"
0,"K Tangrand, B Bremdal","Using Deep Learning Methods to Monitor Non-Observable States in a Building",2020,"Proceedings of the Northern Lights Deep …","septentrio.uit.no","https://septentrio.uit.no/index.php/nldl/article/view/5159","",236,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,2,1,"… With the advent of great generalization tools and more powerful hardware, this is beginning to change, and so-called Neural Architecture Search(NAS) is gain- ing traction [7]. With this in mind, 3 investigations were performed …"
307,"M Jaderberg, V Dalibard, S Osindero…","Population based training of neural networks",2017,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1711.09846","https://scholar.google.com/scholar?cites=3640508762402769473&as_sdt=2005&sciodt=0,5&hl=en",237,"2021-02-11 20:47:28","","","","",,,,,307,76.75,77,4,4,"… This mixture of learning and evolutionary- like algorithms has also been explored successfully in other domains (Zhang et al., 2011) such as neural architecture search (Real et al., 2017; Liu et al., 2017), feature selection (Xue et al., 2016), and parameter learning (Fernando et al …"
0,"M Registrations, CN Profile, L Transportation, C Care…","ICLR| 2019",2019,"","iclr.cc","https://iclr.cc/Conferences/2019/Schedule?showEvent=630","",238,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,5,2,"… (2017). Deep Value Networks Learn to Evaluate and Iteratively Refine Structured Outputs. ICML. Barret Zoph, Quoc V. Le. (2017). Neural Architecture Search with Reinforcement Learning. ICLR. Chen Liang, Jonathan Berant, Quoc Le, Kenneth D. Forbus, Ni Lao. (2017) …"
1,"S Wu, X Yu, X Feng, F Li, W Cao, G Chen","Progressive Neural Index Search for Database System",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1912.07001","https://scholar.google.com/scholar?cites=5279021285791125232&as_sdt=2005&sciodt=0,5&hl=en",239,"2021-02-11 20:47:28","","","","",,,,,1,0.50,0,6,2,"… Experiments show that it still provides a better performance than others. The idea of NIS is analogy to the NAS(Neural Architecture Search)[27]. In NAS, the hyper parameters of a neural model are tuned by another neural network …"
0,"K Yang","An Intelligent Analysis Framework for Clinical-Translational MRI Research",2020,"","rave.ohiolink.edu","https://rave.ohiolink.edu/etdc/view?acc_num=case1592254585828664","",240,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,1,1,"… In Chapter 4, we propose an efficient automatic neural network design method to classify prostate cancer based on neural architecture search (NAS). The infinite possibilities of architecture search space have been optimized in this study …"
0,"R Anantha, S Pulman, S Chappidi","Generalized Reinforcement Meta Learning for Few-Shot Optimization",2020,"arXiv preprint arXiv:2005.01246","arxiv.org","https://arxiv.org/abs/2005.01246","",241,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,3,1,"Page 1. Generalized Reinforcement Meta Learning for Few-Shot Optimization Raviteja Anantha 1 Stephen Pulman 2 Srinivas Chappidi 1 Abstract We present a generic and flexible Reinforcement Learning (RL) based meta-learning …"
0,"D Peng, X Dong, E Real, M Tan, Y Lu, H Liu, G Bender…","Appendix of PyGlove",,"","","","",242,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,8,,""
336,"G Melis, C Dyer, P Blunsom","On the state of the art of evaluation in neural language models",2017,"arXiv preprint arXiv:1707.05589","arxiv.org","https://arxiv.org/abs/1707.05589","https://scholar.google.com/scholar?cites=10520579957359692654&as_sdt=2005&sciodt=0,5&hl=en",243,"2021-02-11 20:47:28","","","","",,,,,336,84.00,112,3,4,"… Recurrent highway networks. CoRR, abs/1607.03474, 2016. URL http://arxiv.org/ abs/1607. 03474. Barret Zoph and Quoc V Le. Neural architecture search with reinforcement learning. arXiv preprint arXiv:1611.01578, 2016. 10"
0,"W He, Y Wu, P Liang, G Hao","Using Darts to Improve Mold ID Recognition Model Based on MASK R-CNN",2020,"Journal of Physics: Conference …","iopscience.iop.org","https://iopscience.iop.org/article/10.1088/1742-6596/1518/1/012042/meta","",244,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,4,1,"… arXiv preprint arXiv:1806.09055, [13] H. Pham, MY Guan, B. Zoph, QV Le and J. Dean. 2018. Efficient neural architecture search via parameter sharing. arXiv preprint arXiv:1802.03268, [14] R. Luo, F. Tian, T. Qin, E. Chen and T.-Y. Liu. 2018. Neural architecture optimization …"
0,"H Yueksel, R Bertran, A Buyuktosunoglu","WARDEN: WARRANTING ROBUSTNESS AGAINST DECEPTION IN NEXT-GENERATION SYSTEMS",,"","","","",245,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,3,,""
455,"I Bello, H Pham, QV Le, M Norouzi, S Bengio","Neural combinatorial optimization with reinforcement learning",2016,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1611.09940","https://scholar.google.com/scholar?cites=13936411244086798707&as_sdt=2005&sciodt=0,5&hl=en",246,"2021-02-11 20:47:28","","","","",,,,,455,91.00,91,5,5,"Page 1. arXiv:1611.09940v3 [cs.AI] 12 Jan 2017 Under review as a conference paper at ICLR 2017 NEURAL COMBINATORIAL OPTIMIZATION WITH REINFORCEMENT LEARNING Irwan Bello∗, Hieu Pham∗, Quoc V. Le, Mohammad …"
0,"G Leech, J Prieto, N Schoots","March 2020",2020,"","","","",247,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,3,1,""
2,"H Shi","Renjie Pi, Hang Xu, Zhenguo Li, James T Kwok, and Tong Zhang",2019,"… neural architecture search via predictive network …","","","https://scholar.google.com/scholar?cites=15845956013315492623&as_sdt=2005&sciodt=0,5&hl=en",248,"2021-02-11 20:47:28","CITATION","","","",,,,,2,1.00,2,1,2,""
2,"E Nalisnick…","Automatic depth determination for Bayesian ResNets",2018,"Third workshop on …","bayesiandeeplearning.org","http://bayesiandeeplearning.org/2018/papers/27.pdf","https://scholar.google.com/scholar?cites=769145484673769667&as_sdt=2005&sciodt=0,5&hl=en",249,"2021-02-11 20:47:28","PDF","","","",,,,,2,0.67,1,2,3,"… Fixing Variational Bayes: Deterministic Variational Inference for Bayesian Neural Networks. ArXiv e-prints, 2018. [32] Barret Zoph and Quoc V Le. Neural Architecture Search with Reinforcement Learning. International Conference on Learning Representations (ICLR), 2017. 6 …"
4,"D Cohen, SM Jordan, WB Croft","Learning a better negative sampling policy with deep neural networks for search",2019,"Proceedings of the 2019 ACM SIGIR …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3341981.3344220","https://scholar.google.com/scholar?cites=13141296955247642088&as_sdt=2005&sciodt=0,5&hl=en",250,"2021-02-11 20:47:28","","","","",,,,,4,2.00,1,3,2,"Page 1. Learning a Be er Negative Sampling Policy with Deep Neural Networks for Search Daniel Cohen Center for Intelligent Information Retrieval University of Massachusetts Amherst dcohen@cs.umass.edu Scott M. Jordan …"
43,"A Pourchot, O Sigaud","CEM-RL: Combining evolutionary and gradient-based methods for policy search",2018,"arXiv preprint arXiv:1810.01222","arxiv.org","https://arxiv.org/abs/1810.01222","https://scholar.google.com/scholar?cites=11981496156929972562&as_sdt=2005&sciodt=0,5&hl=en",251,"2021-02-11 20:47:28","","","","",,,,,43,14.33,22,2,3,"… Finally, in Appendix F, we show that using a tanh non-linearity in the architecture of actors often results in significantly stronger performance than using relu. This strongly suggests performing ”neural architecture search” (Zoph & Le, 2016; Elsken et al., 2018) in the context of RL …"
1,"JS Hyatt, MS Lee","Requirements for Developing Robust Neural Networks",2019,"arXiv preprint arXiv:1910.02125","arxiv.org","https://arxiv.org/abs/1910.02125","https://scholar.google.com/scholar?cites=14584737888853878503&as_sdt=2005&sciodt=0,5&hl=en",252,"2021-02-11 20:47:28","","","","",,,,,1,0.50,1,2,2,"… Bellingham, Wash.: SPIE Press. Jin, H.; Song, Q.; and Hu, X. 2018. Efficient Neural Architecture Search with Network Morphism. Computing Research Repository abs/1806.10282 … Zoph, B. and Le, QV 2017. Neural Architecture Search with Reinforcement Learning …"
27,"Z Guo, X Zhang","Haoyuan Mu, Wen Heng, Zechun Liu, Yichen Wei, and Jian Sun",2019,"Single path one-shot neural architecture search with …","","","https://scholar.google.com/scholar?cites=2569111783765456094&as_sdt=2005&sciodt=0,5&hl=en",253,"2021-02-11 20:47:28","CITATION","","","",,,,,27,13.50,14,2,2,""
356,"JG Zilly, RK Srivastava, J Koutnık…","Recurrent highway networks",2017,"International …","proceedings.mlr.press","http://proceedings.mlr.press/v70/zilly17a.html","https://scholar.google.com/scholar?cites=13421244339578314709&as_sdt=2005&sciodt=0,5&hl=en",254,"2021-02-11 20:47:28","","","","",,,,,356,89.00,89,4,4,"… 51 M 71.1 68.5 Variational RHN 32 M 71.2 68.5 Neural Architecture Search with base 8 (Zoph & Le, 2016) 32 M – 67.9 Variational RHN + WT 23 M 67.9 65.4 Neural Architecture Search with base 8 + WT (Zoph & Le, 2016) 25 M – 64.0 …"
1,"CM Saporetti, L Goliatt, E Pereira","Neural network boosted with differential evolution for lithology identification based on well logs information",2020,"Earth Science Informatics","Springer","https://link.springer.com/article/10.1007/s12145-020-00533-x","https://scholar.google.com/scholar?cites=3611629384939523522&as_sdt=2005&sciodt=0,5&hl=en",255,"2021-02-11 20:47:28","","","","",,,,,1,1.00,0,3,1,"… Generally, the architectures applied are developed manually, resulting in a time-consuming and error-prone process. In view of this demand, there is a growing use of automated neural architecture search methods (Elsken et al … Neural Architecture Search (NAS) (Elsken et al …"
0,"M Durand, S Adebayo, C Sculley, S Hamilton…","Schedule Highlights",2019,"","","","",256,"2021-02-11 20:47:28","CITATION","","","",,,,,0,0.00,0,5,2,""
8,"A Newell, L Jiang, C Wang, LJ Li, J Deng","Feature partitioning for efficient multi-task architectures",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1908.04339","https://scholar.google.com/scholar?cites=2965526537438711372&as_sdt=2005&sciodt=0,5&hl=en",257,"2021-02-11 20:47:28","","","","",,,,,8,4.00,2,5,2,"… tasks at once. As for the latter, finding a solution tuned to a specific set of tasks requires the same sort of outer-loop optimization seen in neural architecture search [39] which is time-consuming and expensive. The contributions …"
5,"Q Zhang, W Hu, Z Liu, J Tan","TBM performance prediction with Bayesian optimization and automated machine learning",2020,"Tunnelling and Underground Space …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0886779820304478","https://scholar.google.com/scholar?cites=869981462896280731&as_sdt=2005&sciodt=0,5&hl=en",258,"2021-02-11 20:47:28","","","","",,,,,5,5.00,1,4,1,"… Optimization of an ANN model using neural architecture search … In the second approach called the neural architecture search (NAS), the optimal combination of architecture, hyperparameters and the training procedure of an artificial neural network is found in a single operation …"
6,"G Bingham, W Macke, R Miikkulainen","Evolutionary optimization of deep learning activation functions",2020,"Proceedings of the 2020 Genetic …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3377930.3389841","https://scholar.google.com/scholar?cites=6564264036724996638&as_sdt=2005&sciodt=0,5&hl=en",259,"2021-02-11 20:47:28","","","","",,,,,6,6.00,2,3,1,"… Beyond neuroevolution, other approaches to neural architecture search include Monte Carlo tree search to explore a space of architectures [14] and reinforcement learning (RL) to automatically generate architectures through value function methods [2] and policy gradient …"
5,"Y Luo, J Peng, J Ma","When causal inference meets deep learning",2020,"Nature Machine Intelligence","nature.com","https://www.nature.com/articles/s42256-020-0218-x","https://scholar.google.com/scholar?cites=4557645682556691749&as_sdt=2005&sciodt=0,5&hl=en",260,"2021-02-11 20:47:28","","","","",,,,,5,5.00,2,3,1,"… model interpretation from another perspective 14 . Currently, most of the neural architecture search (NAS) algorithms optimize the neuron connections with respect to prediction accuracy. The models discussed here provide …"
8,"SY Teng, ACM Loy, WD Leong, BS How, BLF Chin…","Catalytic thermal degradation of Chlorella vulgaris: Evolving deep neural networks for optimization",2019,"Bioresource …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0960852419312015","https://scholar.google.com/scholar?cites=2390223056519697864&as_sdt=2005&sciodt=0,5&hl=en",261,"2021-02-11 20:47:28","","","","",,,,,8,4.00,1,6,2,"… Effects of the presence of limestone and HZSM-5 zeolite catalysts were investigated. • Novel PDSE neuro-evolution algorithm was proposed for neural architecture search. • Neuro-evolution achieved RMSE of 0.005–0.007, considered state-of-art for TGA studies. • …"
2,"M Hutson","AI shortcuts speed up simulations by billions of times",2020,"","science.sciencemag.org","https://science.sciencemag.org/content/367/6479/728.summary","https://scholar.google.com/scholar?cites=13663228273136285551&as_sdt=2005&sciodt=0,5&hl=en",262,"2021-02-11 20:47:28","","","","",,,,,2,2.00,2,1,1,"… Normally the connection strengths evolve through training. But with a technique called neural architecture search, the most data-efficient wiring pattern for a given task can be identified. The technique, called Deep Emulator …"
1,"S Gomez-Rosero, MAM Capretz, L Hydro","Deep neural network for load forecasting centred on architecture evolution",2020,"","ir.lib.uwo.ca","https://ir.lib.uwo.ca/electricalpub/186/","https://scholar.google.com/scholar?cites=911830913339805939&as_sdt=2005&sciodt=0,5&hl=en",263,"2021-02-11 20:47:28","","","","",,,,,1,1.00,0,3,1,"… Index Terms—Neural architecture search, deep neural net- works, evolutionary algorithms, short-term load forecasting, residential load forecasting … Hence, there is a growing interest in automating neural architecture search methods …"
0,"A Shah, E Zhan, JJ Sun, A Verma, Y Yue…","Learning Differentiable Programs with Admissible Neural Heuristics",2020,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2007.12101","",264,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,6,1,"… Specifically, the A* lasso approach for learning sparse Bayesian networks [40] uses a dense network to construct admissible heuristics, and DARTS computes a differentiable relaxation of neural architecture search [22, 33] …"
0,"HM Wu","神經架構搜尋用於大腦腫瘤分割",2020,"臺灣大學資訊網路與多媒體研究所學位論文","airitilibrary.com","https://www.airitilibrary.com/Publication/alDetailedMesh?docid=U0001-0708202015002900","",265,"2021-02-11 20:47:28","","","","",,,,,0,0.00,0,1,1,"… 神經架構搜尋用於大腦腫瘤分割. A Neural Architecture Search Method for Brain Tumor Segmentation. 吳炘珉 … 並列摘要〈TOP〉. Recently, neural architecture search has achieved state-of-the art performance in the problem of image classification …"
