Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
3,"J Brunk, M Niemann, DM Riehle","Can analytics as a service save the online discussion culture?-The case of comment moderation in the media industry",2019,"2019 IEEE 21st Conference …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8808072/","https://scholar.google.com/scholar?cites=1633063888125553373&as_sdt=2005&sciodt=0,5&hl=en",234,"2021-02-09 14:33:32","","","","",,,,,3,1.50,1,3,2,"… But even with a powerful state-of-the art classifier at hand, there are further aspects that will require attention: To identify the correct parameter configuration for the algorithm to perform … Another viable alternative could be the concept of automated machine learning (AutoML) …"
1,"E Fasllija, HF Enişer, B Prünster","Phish-Hook: Detecting Phishing Certificates Using Certificate Transparency Logs",2019,"… Conference on Security and Privacy in …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-37231-6_18","https://scholar.google.com/scholar?cites=12563692059127091728&as_sdt=2005&sciodt=0,5&hl=en",235,"2021-02-09 14:33:32","","","","",,,,,1,0.50,0,3,2,"… They do not employ any automated machine-learning based detection mechanism, but rather base their phishing detection approach on regular … In addition, we advance the current state of the art with respect to detecting fraudulent websites fitted with genuine certificates by …"
0,"G Kanishka","A Review of Machine Learning Techniques for Diabetes Prediction in Healthcare",2019,"Journal of the Gujarat Research Society","gujaratresearchsociety.in","http://gujaratresearchsociety.in/index.php/JGRS/article/view/3062","",236,"2021-02-09 14:33:32","","","","",,,,,0,0.00,0,1,2,"… III. LITERATURE REVIEW This section surveys the current state-of-the-art literature as for diabetes prediction system dependent on big data analysis … [3] Hutter, Frank, Lars Kotthoff, and Joaquin Vanschoren. Automated Machine Learning. Springer: New York, NY, USA, 2019 …"
1,"EFS Soares, H Salehinejad…","Recurrent Neural Networks for Online Travel Mode Detection",2019,"2019 IEEE Global …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9013316/","https://scholar.google.com/scholar?cites=12590021592534590060&as_sdt=2005&sciodt=0,5&hl=en",237,"2021-02-09 14:33:32","","","","",,,,,1,0.50,0,3,2,"… We also present a quantitative eval- uation of the proposed architecture and other state-of-the- art machine learning models … Klein, Katharina Eggensperger, Jost Springen- berg, Manuel Blum, and Frank Hutter, “Efficient and robust automated machine learning,” in Advances in …"
3,"R He, S Yang, J Yang, J Cao","Automated Mining of Approximate Periodicity on Numeric Data: A Statistical Approach",2018,"… of the 2nd International Conference on …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3193077.3194509","https://scholar.google.com/scholar?cites=10680363223902342214&as_sdt=2005&sciodt=0,5&hl=en",238,"2021-02-09 14:33:32","","","","",,,,,3,1.00,1,4,3,"… grow rapidly, the complexity of these tasks often goes beyond non-experts, people would like automated machine learning methods that … approach, we apply our periodicity detection algorithm on simulated sequences and compare its performance with state-of-the-art time series …"
11,"M Cearns, T Hahn, BT Baune","Recommendations and future directions for supervised machine learning in psychiatry",2019,"Translational psychiatry","nature.com","https://www.nature.com/articles/s41398-019-0607-2","https://scholar.google.com/scholar?cites=16761646332255839781&as_sdt=2005&sciodt=0,5&hl=en",239,"2021-02-09 14:33:32","HTML","","","",,,,,11,5.50,4,3,2,"Machine learning methods hold promise for personalized care in psychiatry, demonstrating the potential to tailor treatment decisions and stratify patients into clinically meaningful taxonomies. Subsequently, publication counts applying machine learning methods have risen, with …"
4,"W Ni, T Liu, Q Zeng, X Zhang, H Duan, N Xie","Robust factorization machines for credit default Prediction",2018,"Pacific Rim International …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-97304-3_72","https://scholar.google.com/scholar?cites=7783723467578109823&as_sdt=2005&sciodt=0,5&hl=en",240,"2021-02-09 14:33:32","","","","",,,,,4,1.33,1,6,3,"… Baselines. To verify the advantage of the proposed RobustFM, we compare it with several state-of-the-art credit default prediction models … Further study should be continued to apply automated machine learning techniques to derive the optimal hyper-parameters automatically …"
0,"M Rostami Osanloo","Classification of Extragalactic X-ray Sources Using Machine Learning Method",2019,"","digital.library.txstate.edu","https://digital.library.txstate.edu/handle/10877/12880","",241,"2021-02-09 14:33:32","","","","",,,,,0,0.00,0,1,2,"… Therefore, creating an automated Machine Learning (ML) tool for classification of extragalactic X-ray sources with multi-wavelength data will enable us to understand X-ray source … It contains a number of state-of-the-art ML algorithms, as well as comprehensive documen …"
35,"J Dekhtiar, A Durupt, M Bricogne, B Eynard…","Deep learning for big data applications in CAD and PLM–Research review, opportunities and case study",2018,"Computers in …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0166361517305560","https://scholar.google.com/scholar?cites=3604333355404019807&as_sdt=2005&sciodt=0,5&hl=en",242,"2021-02-09 14:33:32","","","","",,,,,35,11.67,7,5,3,"… These recent advances in machine learning and deep learning offer the manufacturing industry tools and techniques reaching, at this date, some of the best performances in the current state-of-the-art to tackle the aforesaid recurring challenges. This paper aims to: • …"
41,"H Jin, Q Song, X Hu","Auto-keras: Efficient neural architecture search with network morphism",2018,"arXiv preprint arXiv:1806.10282","researchgate.net","https://www.researchgate.net/profile/Haifeng_Jin2/publication/326029461_Efficient_Neural_Architecture_Search_with_Network_Morphism/links/5c897ecc299bf14e7e7ad3a5/Efficient-Neural-Architecture-Search-with-Network-Morphism.pdf","https://scholar.google.com/scholar?cites=16096746288708673197&as_sdt=2005&sciodt=0,5&hl=en",243,"2021-02-09 14:33:32","PDF","","","",,,,,41,13.67,14,3,3,"… the-art methods. Moreover, we build an open-source AutoML system on our method, namely Auto-Keras2. The system runs in parallel on CPU and GPU, with an adaptive search strategy for different GPU memory limits. 1 INTRODUCTION Automated Machine Learning (AutoML …"
0,"J Zutty, JR Rodd Talebi, C Valenta, D Carr, G Rohling","BathEMADE: Evolutionary Multi-objective Algorithm Design Engine for Bathymetric LIDAR",,"sto.nato.int","","https://www.sto.nato.int/publications/STO%20Meeting%20Proceedings/STO-MP-SET-262/MP-SET-262-07.pdf","",244,"2021-02-09 14:33:32","PDF","","","",,,,,0,0.00,0,5,,"… In recent years, the field of automated machine learning (autoML) has quickly attracted a significant amount of attention both in academia and … We created a processing architecture that involves using the state-of-the-art interest point method as a trigger for a machine learning …"
14,"YS Ong, A Gupta","AIR5: Five Pillars of Artificial Intelligence Research",2019,"IEEE Transactions on Emerging Topics in …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8782800/","https://scholar.google.com/scholar?cites=9486975699267667614&as_sdt=2005&sciodt=0,5&hl=en",245,"2021-02-09 14:33:32","","","","",,,,,14,7.00,7,2,2,"… In this regard, it is worth noting that although DNNs are (rightly) considered to be state-of-the-art among ML techniques, they do not … The overall approach falls under the scope of so-called AutoML (automated machine learning [39]), a topic that has recently been attracting …"
2,"S Wu, KJ Tan, LN Govindarajan, JC Stewart, L Gu…","Fully automated leg tracking of Drosophila neurodegeneration models reveals distinct conserved movement signatures",2019,"PLoS …","journals.plos.org","https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3000346&rev=1","https://scholar.google.com/scholar?cites=14821078552456199973&as_sdt=2005&sciodt=0,5&hl=en",246,"2021-02-09 14:33:32","HTML","","","",,,,,2,1.00,0,6,2,"This study uses automated leg tracking to characterise gait and tremor features in fruit fly models of Parkinson's disease and spinocerebellar ataxia 3, finding movement features that resemble characteristics of the respective human diseases."
7,"TM King, J Arbon, D Santiago, D Adamo…","AI for testing today and tomorrow: industry perspectives",2019,"2019 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8718229/","https://scholar.google.com/scholar?cites=13988960215294803204&as_sdt=2005&sciodt=0,5&hl=en",247,"2021-02-09 14:33:32","","","","",,,,,7,3.50,1,5,2,"… Testing involves evaluating a product by learning from it through ex- perimentation, which includes studying, questioning, modeling and inferencing [2]. However, the current state of the art in automated testing still … [45] DataRobot, “Automated Machine Learning for Predictive …"
46,"Y Rizk, M Awad, EW Tunstel","Cooperative heterogeneous multi-robot systems: A survey",2019,"ACM Computing Surveys (CSUR)","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3303848","https://scholar.google.com/scholar?cites=1266656374640160875&as_sdt=2005&sciodt=0,5&hl=en",248,"2021-02-09 14:33:32","","","","",,,,,46,23.00,15,3,2,"… a variety of tasks. Motivated to highlight the state of the art on existing MAS while identifying their limitations, remaining challenges, and possible future directions, we survey recent contributions to the field. We focus on robot …"
8,"J Jaworek-Korjakowska","A deep learning approach to vascular structure segmentation in dermoscopy colour images",2018,"BioMed research international","hindawi.com","https://www.hindawi.com/journals/bmri/2018/5049390/","https://scholar.google.com/scholar?cites=9120046519756818249&as_sdt=2005&sciodt=0,5&hl=en",249,"2021-02-09 14:33:32","HTML","","","",,,,,8,2.67,8,1,3,"… In this research we present a fully automated machine learning approach for segmenting vascular structures in dermoscopy colour images … Section Related Works presented the state of the art of previous studies concerning the segmentation of vascular patterns in dermoscopy …"
3,"T Kornas, R Daub, MZ Karamat…","Data-and expert-driven analysis of cause-effect relationships in the production of lithium-ion batteries",2019,"2019 IEEE 15th …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8843185/","https://scholar.google.com/scholar?cites=11010051363588252572&as_sdt=2005&sciodt=0,5&hl=en",250,"2021-02-09 14:33:32","","","","",,,,,3,1.50,1,4,2,"… It can be concluded from the state of the art that initial approaches to identify CERs already exist in LIB production … This is achieved through humanYmachine interaction as well as automated machine learning (autoML), which enables the domain process expert to perform the …"
0,"J Zutty, R Talebi, A Dunn, R Samuelson, G Rohling","EMADE for Intelligence Surveillance and Reconnaissance Applications",2018,"","sto.nato.int","https://www.sto.nato.int/publications/STO%20Meeting%20Proceedings/STO-MP-SET-262/MP-SET-262-10.pdf","",251,"2021-02-09 14:33:32","PDF","","","",,,,,0,0.00,0,5,3,"… In recent years, the field of automated machine learning (autoML) has quickly attracted a significant amount of attention both in academia and … massive image and video datasets were made public for training, and benchmarks were established to push the state of the art in multi …"
0,"E Hüllermeier","Automating Multi-Label Classification Extending ML-Plan",,"","","","",252,"2021-02-09 14:33:32","CITATION","","","",,,,,0,0.00,0,1,,""
6,"Z Liu, O Bousquet, A Elisseeff…","Autodl challenge design and beta tests-towards automatic deep learning",2018,"MetaLearn …","hal.archives-ouvertes.fr","https://hal.archives-ouvertes.fr/hal-01906226/","https://scholar.google.com/scholar?cites=9347776116125794315&as_sdt=2005&sciodt=0,5&hl=en",253,"2021-02-09 14:33:32","","","","",,,,,6,2.00,2,4,3,"… To fairly evaluate all these methods and help advance the state of the art in this emerging research area, it is necessary to devise standard benchmarks. This motivates the organization of this AutoDL challenge … Efficient and robust automated machine learning …"
4,"JA Khan, Y Xie, L Liu, L Wen","Analysis of requirements-related arguments in user forums",2019,"2019 IEEE 27th International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8920595/","https://scholar.google.com/scholar?cites=9326751559138633345&as_sdt=2005&sciodt=0,5&hl=en",254,"2021-02-09 14:33:32","","","","",,,,,4,2.00,1,4,2,"… By using state-of- the-art natural language processing tools and machine learn- ing algorithms, the proposed argumentation-based approach, CrowdRE … We illustrate it with a proof-of-concept running example and then followed by an automated machine learning approach to …"
0,"AA Ali, AR AL-Mhanawi, AK Kadhim","Dynamic filtering of malicious records using machine learning integrated databases",2019,"Periodicals of Engineering …","pen.ius.edu.ba","http://pen.ius.edu.ba/index.php/pen/article/view/898","",255,"2021-02-09 14:33:32","","","","",,,,,0,0.00,0,3,2,"… References [1] K. Bayoude, Y. Ouassit, S. Ardchir, and M. Azouazi, “How Machine Learning Potentials are transforming the Practice of Digital Marketing: State of the Art,” Period. Eng. Nat. Sci., vol. 6, no. 2, pp. 373–379, 2018 … Efficient and robust automated machine learning …"
8,"G Liang, BW On, D Jeong, HC Kim, GS Choi","Automated essay scoring: A siamese bidirectional LSTM neural network architecture",2018,"Symmetry","mdpi.com","https://www.mdpi.com/2073-8994/10/12/682","https://scholar.google.com/scholar?cites=11690268953007931534&as_sdt=2005&sciodt=0,5&hl=en",256,"2021-02-09 14:33:32","","","","",,,,,8,2.67,2,5,3,"… In the early research of AES, it was regarded as a semi-automated machine learning approach based on various feature extractions. Larkey [4] and Rudner and Liang [5] treated AES as a kind of classification using bag-of-words features …"
4,"D Laredo, Y Qin, O Schütze, JQ Sun","Automatic model selection for neural networks",2019,"arXiv preprint arXiv:1905.06010","arxiv.org","https://arxiv.org/abs/1905.06010","https://scholar.google.com/scholar?cites=17080545257585007098&as_sdt=2005&sciodt=0,5&hl=en",257,"2021-02-09 14:33:32","","","","",,,,,4,2.00,1,4,2,"… 3. Related Work Automated machine learning has been of research interest since the uprising of deep learning … Until recently most state-of-the-art neural network architectures have been manually designed by human experts …"
2,"MY Khalid, PHH Then, V Raman","Exploratory study for data visualization in internet of things",2018,"2018 IEEE 42nd Annual …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8377915/","https://scholar.google.com/scholar?cites=17095054561105074578&as_sdt=2005&sciodt=0,5&hl=en",258,"2021-02-09 14:33:32","","","","",,,,,2,0.67,1,3,3,"… Although the state-of-the-art addresses the problems in data visualization, there is the issue of human error and oversimplification of data [11] … preprint arXiv:1712.04301.f [3] Chung, C, Chen, C, Shih, W, Lin, T, Yeh, R & Wang, I 2017, ""Automated machine learning for Internet of …"
7,"RR Karn, P Kudva, IAM Elfadel","Dynamic autoselection and autotuning of machine learning models for cloud network analytics",2018,"IEEE Transactions on Parallel …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8500348/","https://scholar.google.com/scholar?cites=13525684460011816271&as_sdt=2005&sciodt=0,5&hl=en",259,"2021-02-09 14:33:32","","","","",,,,,7,2.33,2,3,3,"… and feature selection have been widely studied to derive improved machine learning models [6]. The comparison among different machine learning models and selection of the best one have also been reported, and [7] gives a representative view of the state of the art as well …"
7,"H Hu, P Moturu, K Dharan, J Geller…","Deep learning model for classifying drug abuse risk behavior in tweets",2018,"2018 IEEE …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8419399/","https://scholar.google.com/scholar?cites=13990897660543822895&as_sdt=2005&sciodt=0,5&hl=en",260,"2021-02-09 14:33:32","","","","",,,,,7,2.33,1,5,3,"… data source in many health- related projects [6-8]. The goal of our ongoing research is to develop an automated machine learning system to … We tested and compared our boosted deep learning models with boosted traditional and state-of-the-art machine learning approaches …"
2,"A Ukil, S Bandyopadhyay, A Pal","DyReg-FResNet: Unsupervised Feature Space Amplified Dynamic Regularized Residual Network for Time Series Classification",2019,"2019 International Joint …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8852392/","https://scholar.google.com/scholar?cites=12846431886556425422&as_sdt=2005&sciodt=0,5&hl=en",261,"2021-02-09 14:33:32","","","","",,,,,2,1.00,1,3,2,"… deep neural architecture like ResNet [5]. However, our study finds that the search is going on for the automated machine learning model that … 6], symbolic Fourier approximation based substructure learning (BOSS) [9] and ResNet [5] seem to be the current state-of-the-art models …"
0,"CEM Vieira","Assessing irace for automated machine learning",2019,"","monografias.ufrn.br","https://monografias.ufrn.br/jspui/handle/123456789/9615","",262,"2021-02-09 14:33:32","","","","",,,,,0,0.00,0,1,2,"… which estimators to use, and; (iv) configuring all hyperparameters of the algorithms used. Automated machine learning (AutoML) initiatives attempt to automate part or the whole … from scikit-learn are mostly domain-independent, and state-of-the-art performance would …"
0,"D Kale-ab Tessera, B Rosman","Neural Architecture Search",2019,"","kaleabtessera.com","https://www.kaleabtessera.com/rail_2019_nas.pdf","",263,"2021-02-09 14:33:32","PDF","","","",,,,,0,0.00,0,2,2,"… Page 4. Automated Machine Learning (AutoML) - What … Page 19. Neural Architecture Search (NAS) - Search Strategy Reinforcement Learning - Example ➢ State-of-the-art results for CIFAR-10 and Penn Treebank (Zoph and Le [2016]). ➢ Large computational demands …"
8,"J Khiari, L Moreira-Matias, A Shaker, B Ženko…","Metabags: Bagged meta-decision trees for regression",2018,"… european conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-10925-7_39","https://scholar.google.com/scholar?cites=6362636115804510161&as_sdt=2005&sciodt=0,5&hl=en",264,"2021-02-09 14:33:32","","","","",,,,,8,2.67,2,5,3,"… The obtained results show that our method outperforms existing state-of-the-art approaches. Keywords. Stacking … landmarking. These types are briefly explained below, as well as their connection with the state of the art. (a) Base Features …"
4,"M Wistuba","Practical deep learning architecture optimization",2018,"2018 IEEE 5th International Conference on Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8631439/","https://scholar.google.com/scholar?cites=15530653569635830771&as_sdt=2005&sciodt=0,5&hl=en",265,"2021-02-09 14:33:32","","","","",,,,,4,1.33,4,1,3,"… Index Terms—Automated Machine Learning, Democratization of Machine Learning, Deep Learning, Architecture Search … In particular, we derive two different policies based on UCT [13] and compare our method to the state-of-the-art in an empirical evaluation on MNIST, SVHN …"
1,"BJ Buratti, E Upfal","Ordalia: Deep Learning Hyperparameter Search via Generalization Error Bounds Extrapolation",2019,"2019 IEEE International Conference on Big …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9006144/","https://scholar.google.com/scholar?cites=18300002954654352316&as_sdt=2005&sciodt=0,5&hl=en",266,"2021-02-09 14:33:32","","","","",,,,,1,0.50,1,2,2,"… We test Ordalia on MNIST, CIFAR10 and CIFAR100 and show that it outperforms state-of-the-art Hyperband • We … Recently Automated Machine Learning (AutoML) frameworks [15]–[20] become a convenient way to automate end-to-end machine learning pipelines design …"
0,"Z Shang, E Zgraggen, T Kraska","Alpine Meadow: A System for Interactive AutoML",,"shangzeyuan.com","","https://www.shangzeyuan.com/static/papers/2019/learningsys2019-automl.pdf","",267,"2021-02-09 14:33:32","PDF","","","",,,,,0,0.00,0,3,,"… 6 Conclusion We have discussed a new system for Interactive Automated Machine Learning … Our experiments show that when compared against state-of-the-art systems or expert-solutions, Alpine Meadow generally generates better results in a shorter amount of time …"
9,"YQ Hu, Y Yu, ZH Zhou","Experienced Optimization with Reusable Directional Model for Hyper-Parameter Search.",2018,"IJCAI","ijcai.org","https://www.ijcai.org/Proceedings/2018/0315.pdf","https://scholar.google.com/scholar?cites=7328470903821694532&as_sdt=2005&sciodt=0,5&hl=en",268,"2021-02-09 14:33:32","PDF","","","",,,,,9,3.00,3,3,3,"… We implement this mechanism within a state-of-the-art derivative-free optimization method SRACOS, and conduct experiments on learning the hyper-parameters of heterogeneous ensembles and neural network architectures …"
31,"H Yang, S Pan, P Zhang, L Chen…","Binarized attributed network embedding",2018,"… Conference on Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8626170/","https://scholar.google.com/scholar?cites=8165774651433044770&as_sdt=2005&sciodt=0,5&hl=en",269,"2021-02-09 14:33:32","","","","",,,,,31,10.33,6,5,3,"… Node classification and link prediction experiments on real-world datasets show that the proposed BANE model outperforms the state-of-the-art network embedding methods … We compare our method with the state-of- the-art …"
0,"IA Pisarev, EE Kotova…","Creation of Scenarios for Processing Multidimensional Spatial-Temporal Data under Conditions of Uncertainty",2019,"2019 XXII International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8903865/","",270,"2021-02-09 14:33:32","","","","",,,,,0,0.00,0,3,2,"… of the processes of pipelined processing and analysis of data is investigated when creating such automated machine learning (AutoML) [4, 5 … REFERENCES [1] Brazdil P., Giraud-Carrier C. Metalearning and Algorithm Selection: progress, state of the art and introduction to the …"
0,"N Tyner, D Doghaimat, S Patel, L Vazquez","Molecular and Machine Learning Integration Utilizing AutoML Georgia Gwinnett College Lawrenceville, GA 30043",,"","","","",271,"2021-02-09 14:33:32","CITATION","","","",,,,,0,0.00,0,4,,""
18,"L Li, K Jamieson, A Rostamizadeh, E Gonina…","A system for massively parallel hyperparameter tuning",2018,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1810.05934","https://scholar.google.com/scholar?cites=8917589122653418735&as_sdt=2005&sciodt=0,5&hl=en",272,"2021-02-09 14:33:32","","","","",,,,,18,6.00,4,5,3,"… Our extensive empirical results show that ASHA outperforms existing state-of-the-art hyperparameter optimization methods; scales linearly with the number of workers in distributed settings; and is suitable for massive parallelism, as demonstrated on a task with 500 workers …"
10,"A Ikudo, JI Lane, J Staudt…","Occupational classifications: A machine learning approach",2019,"Journal of Economic and …","content.iospress.com","https://content.iospress.com/articles/journal-of-economic-and-social-measurement/jem190463","https://scholar.google.com/scholar?cites=380857400877747909&as_sdt=2005&sciodt=0,5&hl=en",273,"2021-02-09 14:33:32","","","","",,,,,10,5.00,3,4,2,"… accuracy of about 80% may not be high enough to justify a total replacement of manual classification by automated machine-learning algorithms … social scientists because, as the authors note, it is a Python module that integrates “a wide range of state-of-the-art machine learning …"
3,"F Kumeno","Sofware engneering challenges for machine learning applications: A literature review",2019,"Intelligent Decision Technologies","content.iospress.com","https://content.iospress.com/articles/intelligent-decision-technologies/idt190160","https://scholar.google.com/scholar?cites=9058380081326372754&as_sdt=2005&sciodt=0,5&hl=en",274,"2021-02-09 14:33:32","HTML","","","",,,,,3,1.50,3,1,2,"… Automated machine learning (AutoML) is a new research topic that aims to resolve this problem [29, 54, 55, 64, 78, 109, 113] … Kim M, et al. Data scientists in software teams: State of the art and challenges, IEEE Transactions on Software Engineering, 44(11), 2017, 1024-1038 …"
2,"U Milkau, J Bott","Active Management of Operational Risk in the Regimes of the “Unknown”: What Can Machine Learning or Heuristics Deliver?",2018,"Risks","mdpi.com","https://www.mdpi.com/2227-9091/6/2/41","https://scholar.google.com/scholar?cites=6714737138385659467&as_sdt=2005&sciodt=0,5&hl=en",275,"2021-02-09 14:33:32","","","","",,,,,2,0.67,1,2,3,"… State-of-the-art machine learning such as Relation Networks (RN, Santoro et al … The machine can learn the wrong thing”. “A way to counteract the downsides of machine learning is to combine an automated machine learning system with a rules-based approach” …"
0,"A Quemy","End-to-end approach to classification in unstructured spaces with application to judicial decisions",,"aquemy.info","","https://www.aquemy.info/static/others/phd_summary.pdf","",276,"2021-02-09 14:33:32","PDF","","","",,,,,0,0.00,0,1,,"… It represents the state-of-the-art in classification in multiple domains [30]: vision, audio and natural language processing to name few … 159 (2006) [13] Feurer, M., Klein, A., Eggensperger, K., Springenberg, J., Blum, M., Hutter, F.: Efficient and robust automated machine learning …"
7,"TR Mackie, EF Jackson, M Giger","Opportunities and challenges to utilization of quantitative imaging: Report of the AAPM practical big data workshop",2018,"Medical physics","Wiley Online Library","https://aapm.onlinelibrary.wiley.com/doi/abs/10.1002/mp.13135","https://scholar.google.com/scholar?cites=3566607491201189713&as_sdt=2005&sciodt=0,5&hl=en",277,"2021-02-09 14:33:32","","","","",,,,,7,2.33,2,3,3,"… with solid tumors diagnosed every year — let alone the nearly 15 million living with cancer (https://seer.cancer.gov/statfacts/html/all.html) — the data capture for quantitative results must become fully automatic or part of a routine workflow in state‐of‐the‐art management of …"
4,"P Azunre, C Corcoran, N Dhamani, J Gleason…","Semantic classification of tabular datasets via character-level convolutional neural networks",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1901.08456","https://scholar.google.com/scholar?cites=11287853030771969346&as_sdt=2005&sciodt=0,5&hl=en",278,"2021-02-09 14:33:32","","","","",,,,,4,2.00,1,5,2,"… A character-level convolutional neural network (CNN) motivated by applications in “automated machine learning” (AutoML) is proposed to semantically classify … We note that state-of-the-art results for age prediction, which exploit network structure and other user metadata, are …"
57,"GH Gu, J Noh, I Kim, Y Jung","Machine learning for renewable energy materials",2019,"Journal of Materials Chemistry A","pubs.rsc.org","https://pubs.rsc.org/fi/content/articlehtml/2019/ta/c9ta02356a","https://scholar.google.com/scholar?cites=4828734503085318579&as_sdt=2005&sciodt=0,5&hl=en",279,"2021-02-09 14:33:32","","","","",,,,,57,28.50,14,4,2,"… algorithm to sample the most informative data, the kernel ridge regression model demonstrated the current state-of-the-art performance of … the presence or absence of substructure patterns in MOFs as descriptors and “Just Add Data”, an automated machine learning analysis tool …"
4,"B Gaonkar, J Beckett, D Villaroman, C Ahn…","Quantitative analysis of neural foramina in the lumbar spine: an imaging informatics and machine learning study",2019,"Radiology: Artificial …","pubs.rsna.org","https://pubs.rsna.org/doi/abs/10.1148/ryai.2019180037","https://scholar.google.com/scholar?cites=16537084841888762800&as_sdt=2005&sciodt=0,5&hl=en",280,"2021-02-09 14:33:32","","","","",,,,,4,2.00,1,5,2,"… In this study, we validated our proposed automated machine learning methods for the delineation of neural foramina on digital MR images … level of objectivity and reproducibility to radiologic findings, thus representing a major advance compared with the current state of the art …"
11,"L Ma, J Cui, B Yang","Deep neural architecture search with deep graph bayesian optimization",2019,"2019 IEEE/WIC/ACM International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8909403/","https://scholar.google.com/scholar?cites=13404226256821072209&as_sdt=2005&sciodt=0,5&hl=en",281,"2021-02-09 14:33:32","","","","",,,,,11,5.50,4,3,2,"… Currently state-of-the-art methods of image recognition are based on deep learning and remain a com- mon pattern in designing and … Neural architecture search (NAS), as a part of automated machine learning (AutoML), can provide researchers more effective way to design the …"
0,"DH Le, TTH Tran","autoHGPEC: Automated prediction of novel disease-gene and disease-disease associations and evidence collection based on a random walk on …",2018,"F1000Research","f1000research.com","https://f1000research.com/articles/7-658/v1/iparadigms","",282,"2021-02-09 14:33:32","HTML","","","",,,,,0,0.00,0,2,3,"… Recently, we have developed a Cytoscape app, namely HGPEC, using a state-of-the-art network-based method for such task … Recently, we have developed a Cytoscape app, namely HGPEC, using a state-of-the-art network-based method for such task …"
7,"F Anda, D Lillis, A Kanta, BA Becker…","Improving borderline adulthood facial age estimation through ensemble learning",2019,"Proceedings of the 14th …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3339252.3341491","https://scholar.google.com/scholar?cites=11178634182144574440&as_sdt=2005&sciodt=0,5&hl=en",283,"2021-02-09 14:33:32","","","","",,,,,7,3.50,1,5,2,"… A MAE of 1.47 was achieved by Ratnayake et al. [23] in 2014 by accomplishing an AdaBoost2 fusion of several state-of-the-art classi- fiers (including … 6.1 Future Work Our aim is to investigate how to aid digital forensic cases with automated machine learning based techniques …"
17,"X Chen, S Liu, K Xu, X Li, X Lin, M Hong…","Zo-adamm: Zeroth-order adaptive momentum method for black-box optimization",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1910.06513","https://scholar.google.com/scholar?cites=410761263442584539&as_sdt=2005&sciodt=0,5&hl=en",284,"2021-02-09 14:33:32","","","","",,,,,17,8.50,2,7,2,"… respectively. We perform extensive experiments on ImageNet and empirically show that ZO-AdaMM converges much faster to a solution of high accuracy compared with 6 state-of-the-art ZO optimization methods. 1 Introduction …"
5,"A Tornede, M Wever, E Hüllermeier","Algorithm selection as recommendation: From collaborative filtering to dyad ranking",2019,"CI Workshop, Dortmund","ris.uni-paderborn.de","https://ris.uni-paderborn.de/download/15011/17060/ci_workshop_tornede.pdf","https://scholar.google.com/scholar?cites=17724789719449295197&as_sdt=2005&sciodt=0,5&hl=en",285,"2021-02-09 14:33:32","PDF","","","",,,,,5,2.50,2,3,2,"… These advantages are substantiated by first experimental studies in the field of automated machine learning, ie, the recommendation of machine learning … Most state-of-the-art approaches to AS are complex systems that involve several steps, such as pre-solvers, portfolios, and …"
