Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
21,"M Graff, ES Tellez, S Miranda-Jiménez…","Evodag: A semantic genetic programming python library",2016,"… Autumn Meeting on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7830633/","https://scholar.google.com/scholar?cites=6412963041185193470&as_sdt=2005&sciodt=0,5&hl=en",51,"2021-02-09 14:31:30","","","","",,,,,21,4.20,5,4,5,"… In the case of classification, all the single predictions are bounded to [−1, 1]. The EvoDAG performance (using BER) was compared against two state-of-the-art classifiers both are available from Python packages, namely, auto … Efficient and robust automated machine learning …"
9,"Q Wang, X Zhao, J Huang, Y Feng, J Su, Z Luo","Addressing complexities of machine learning in big data: Principles, trends and challenges from systematical perspectives",2017,"","preprints.org","https://www.preprints.org/manuscript/201710.0076","https://scholar.google.com/scholar?cites=12991143751298304655&as_sdt=2005&sciodt=0,5&hl=en",52,"2021-02-09 14:31:30","","","","",,,,,9,2.25,2,6,4,"Page 1. Addressing Complexities of Machine Learning in Big Data: Principles, Trends and Challenges from Systematical Perspectives Qi Wang1, Xia Zhao*2, Jincai Huang1, Yanghe Feng1, Jiahao Su3, Zhihao Luo1 1Science …"
4,"F Chollet","The future of deep learning",2017,"future","deeplearning.lipingyang.org","https://deeplearning.lipingyang.org/wp-content/uploads/2016/12/The-future-of-deep-learning_part2.pdf","https://scholar.google.com/scholar?cites=17901474017887347982&as_sdt=2005&sciodt=0,5&hl=en",53,"2021-02-09 14:31:30","PDF","","","",,,,,4,1.00,4,1,4,"… Automated machine learning … Currently, most of the job of a deep learning engineer consists in munging data with Python scripts, then lengthily tuning the architecture and hyperparameters of a deep network to get a working model—or even, to get to a state-of- the-art model, if …"
2,"F Pinto, V Cerqueira, C Soares…","autobagging: Learning to rank bagging workflows with metalearning",2017,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1706.09367","https://scholar.google.com/scholar?cites=16931850433709104799&as_sdt=2005&sciodt=0,5&hl=en",54,"2021-02-09 14:31:30","","","","",,,,,2,0.50,1,4,4,"… Keywords: automated machine learning, metalearning, bagging, classification 1. Introduction Ensemble learning (EL) has proven itself as one of the most powerful techniques in Ma- chine Learning (ML), leading to state-of-the-art results across several domains (Fernández …"
0,"ELM Yasser, O Buxton, V Honavar","Sleep/wake state prediction and sleep parameter estimation using unsupervised classification via clustering",,"faculty.ist.psu.edu","","http://faculty.ist.psu.edu/vhonavar/Papers/BIBM2017_YE.pdf","",55,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,3,,"… a predictive performance that is comparable with the performance of models developed using some state-of-the-art supervised learning algorithms applied to labeled actigraphy data. Our results lay the groundwork for developing fully automated machine learning models for …"
0,"K Suzuki, M Claesen, H Takeda…","A fully automated pipeline for classification tasks with an application to remote sensing",2016,"… Remote Sensing and …","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/9a83/947fb93cac12a7b1b52966bfa9d933d025bd.pdf","",56,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,4,5,"… KEY WORDS: Automated Machine Learning, Feature Generation, Classification, Meta-heuristic Hyperparameter Optimization, Particle Swarm Optimization, UC Merced Land Use … The current state-of-the-art for this dataset is 94.3% (Negrel et al., 2014) acquired by aggregating …"
9,"M Endler, JP Briot, FS e Silva…","Towards stream-based reasoning and machine learning for IoT applications",2017,"2017 Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8324292/","https://scholar.google.com/scholar?cites=6017009506608116526&as_sdt=2005&sciodt=0,5&hl=en",57,"2021-02-09 14:31:30","","","","",,,,,9,2.25,2,4,4,"… In summary, we could see that there are various interesting directions for introducing automated machine learning and knowledge extraction techniques into our framework … 15, no. 2, pp. 121–142, Jun. 2006. [7] NF Noy and CD Hafner, “The state of the art in ontology design – A …"
41,"B Lakshminarayanan, DM Roy…","Mondrian forests for large-scale regression when uncertainty matters",2016,"Artificial Intelligence and …","proceedings.mlr.press","http://proceedings.mlr.press/v51/lakshminarayanan16.html","https://scholar.google.com/scholar?cites=12924846481106538912&as_sdt=2005&sciodt=0,5&hl=en",58,"2021-02-09 14:31:30","","","","",,,,,41,8.20,14,3,5,"… Standard decision forests deliver efficient state-of-the-art predictive per- formance, but high-quality uncertainty esti- mates are lacking … [12], and demonstrate that their method achieves state- of-the-art predictive performance; we evaluate decision …"
30,"D Falessi, M Di Penta, G Canfora…","Estimating the number of remaining links in traceability recovery",2017,"Empirical Software …","Springer","https://link.springer.com/article/10.1007/s10664-016-9460-6","https://scholar.google.com/scholar?cites=9242027094539825825&as_sdt=2005&sciodt=0,5&hl=en",59,"2021-02-09 14:31:30","","","","",,,,,30,7.50,8,4,4,"… We forward to a recent systematic literature review (Borg et al. 2014) for a more broad discussion of the state of the art on traceability link recovery. Information retrieval approaches for traceability link recovery. As depicted in Fig …"
71,"GI Diaz, A Fokoue-Nkoutche…","An effective algorithm for hyperparameter optimization of neural networks",2017,"IBM Journal of …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8030298/","https://scholar.google.com/scholar?cites=14077478156785520424&as_sdt=2005&sciodt=0,5&hl=en",60,"2021-02-09 14:31:30","","","","",,,,,71,17.75,24,3,4,"… State-of-the-art Bayesian optimization methods do not have this drawback … While the DDI prediction problem is our target application, we run further tests on a publicly available dataset, so as to compare with the state-of-the-art …"
49,"T Bakhshi, B Ghita","On internet traffic classification: A two-phased machine learning approach",2016,"Journal of Computer Networks and …","hindawi.com","https://www.hindawi.com/journals/jcnc/2016/2048302/abs/","https://scholar.google.com/scholar?cites=12731075253885506902&as_sdt=2005&sciodt=0,5&hl=en",61,"2021-02-09 14:31:30","HTML","","","",,,,,49,9.80,25,2,5,"… and packet based measurements have been previously researched using various techniques ranging from automated machine learning (ML) algorithms to … Section 6 compares the performance and computation overhead of the proposed approach with state-of-the-art ML based …"
52,"L Moreira-Matias, O Cats, J Gama…","An online learning approach to eliminate Bus Bunching in real-time",2016,"Applied Soft …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1568494616303118","https://scholar.google.com/scholar?cites=5741405138724151775&as_sdt=2005&sciodt=0,5&hl=en",62,"2021-02-09 14:31:30","","","","",,,,,52,10.40,13,4,5,"… data. State-of-the-art tools and methodologies such as Regression Analysis, Probabilistic Reasoning and Perceptron's learning with Stochastic Gradient Descent constitute building blocks of this predictive methodology. The …"
2,"F Aldrin","Automated segmentation of the meniscus",2017,"","diva-portal.org","https://www.diva-portal.org/smash/get/diva2:1131590/FULLTEXT01.pdf","https://scholar.google.com/scholar?cites=14946598161612343691&as_sdt=2005&sciodt=0,5&hl=en",63,"2021-02-09 14:31:30","PDF","","","",,,,,2,0.50,2,1,4,"… In this thesis, two fully automated machine learning segmentation methods are implemented and compared for segmentation of the menisci, namely Random Forest based on Haar-like features and the deep learning method 2D UNet fully convolutional network (FCN) …"
21,"SB Miserendino, DD Steiner, RV Peters…","Digital object library management system for machine learning applications",2016,"US Patent App. 14 …","Google Patents","https://patents.google.com/patent/US20160260023A1/en","https://scholar.google.com/scholar?cites=15629504805287698406&as_sdt=2005&sciodt=0,5&hl=en",64,"2021-02-09 14:31:30","","","","",,,,,21,4.20,5,4,5,"… BACKGROUND The existing state of the art in digital object management systems have no specialization for the support of machine learning processes … No. 14/038,682, entitled “System and Method for Automated Machine-Learning, Zero-Day Malware Detection,” filed Sep …"
11,"R Akrour, D Sorokin, J Peters…","Local Bayesian optimization of motor skills",2017,"… on Machine Learning","proceedings.mlr.press","http://proceedings.mlr.press/v70/akrour17a.html","https://scholar.google.com/scholar?cites=17345936751573839904&as_sdt=2005&sciodt=0,5&hl=en",65,"2021-02-09 14:31:30","","","","",,,,,11,2.75,3,4,4,"… 3.3) on the exploration-exploitation trade-off of our algorithm. We then compare our algo- rithm to two state-of-the-art model based optimizers: the global Bayesian optimizer and the local Model-Based Rel- ative Entropy Search (Abdolmaleki et al., 2015) …"
0,"HM Preeti, B Gadgay, MV Pujari","Unmanned Automatic Vehicle Using Low Cost, Fuzzy Logic with Real Time Collision Avoidance System",,"academia.edu","","https://www.academia.edu/download/56709737/246_UNMANNED.pdf","",66,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,3,,"… The major objective of the work is to propose and validate a state of the art automated vehicle navigation system using IoT microprocessor and IoT … The system can be improved by incorporating an automated machine learning solution that could run on a cloud or fog based on …"
16,"R Ronen, S Kels, E Ziklik, E Hudis…","Matrix factorization for automated malware detection",2016,"US Patent …","Google Patents","https://patents.google.com/patent/US9398034B2/en","https://scholar.google.com/scholar?cites=16190228802736667573&as_sdt=2005&sciodt=0,5&hl=en",67,"2021-02-09 14:31:30","","","","",,,,,16,3.20,3,5,5,"US9398034B2 - Matrix factorization for automated malware detection - Google Patents. Matrix factorization for automated malware detection. Download PDF Info. Publication number US9398034B2. US9398034B2 US14/135,247 …"
124,"G Luo","A review of automatic selection methods for machine learning algorithms and hyper-parameter values",2016,"Network Modeling Analysis in Health Informatics and …","Springer","https://link.springer.com/article/10.1007/s13721-016-0125-6","https://scholar.google.com/scholar?cites=8056520627635405107&as_sdt=2005&sciodt=0,5&hl=en",68,"2021-02-09 14:31:30","","","","",,,,,124,24.80,124,1,5,"… attributes. Many more examples of the use of machine learning in biomedicine are described in the books (Steyerberg 2009; Cleophas and Zwinderman 2013a, b, c). The state of the art of building machine learning models. To …"
235,"A Cruz-Roa, H Gilmore, A Basavanhally, M Feldman…","Accurate and reproducible invasive breast cancer detection in whole-slide images: A Deep Learning approach for quantifying tumor extent",2017,"Scientific reports","nature.com","https://www.nature.com/articles/srep46450","https://scholar.google.com/scholar?cites=748766443451510191&as_sdt=2005&sciodt=0,5&hl=en",69,"2021-02-09 14:31:30","HTML","","","",,,,,235,58.75,47,5,4,"With the increasing ability to routinely and rapidly digitize whole slide images with slide scanners, there has been interest in developing computerized image analysis algorithms for automated detection of disease extent from digital pathology images. The manual identification of …"
8,"T Swoboda, M Hemmje, M Dascalu…","Combining taxonomies using word2vec",2016,"Proceedings of the 2016 …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2960811.2967151","https://scholar.google.com/scholar?cites=13479076089385598146&as_sdt=2005&sciodt=0,5&hl=en",70,"2021-02-09 14:31:30","","","","",,,,,8,1.60,2,4,5,"… 2. STATE OF THE ART 2.1 Approaches to combine taxonomies When generating taxonomies from scratch, there are two fundamental strategies: a) manual taxonomy construction and b) automated machine learning and the use of specific natural language processing tools …"
0,"JN Gumm","Using Maxout Networks and Advanced Analytics to Predict March Madness Games",2017,"","Central Michigan University","","",71,"2021-02-09 14:31:30","CITATION","","","",,,,,0,0.00,0,1,4,""
32,"G Luo","PredicT-ML: a tool for automating machine learning model building with big clinical data",2016,"Health information science and systems","Springer","https://link.springer.com/article/10.1186/s13755-016-0018-1","https://scholar.google.com/scholar?cites=10899807996019114687&as_sdt=2005&sciodt=0,5&hl=en",72,"2021-02-09 14:31:30","HTML","","","",,,,,32,6.40,32,1,5,"Predictive modeling is fundamental to transforming large clinical data sets, or “big clinical data,” into actionable knowledge for various heal."
182,"K Kamnitsas, E Ferrante, S Parisot, C Ledig…","DeepMedic for brain tumor segmentation",2016,"… workshop on Brainlesion …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-55524-9_14","https://scholar.google.com/scholar?cites=14942214566397322432&as_sdt=2005&sciodt=0,5&hl=en",73,"2021-02-09 14:31:30","","","","",,,,,182,36.40,36,5,5,"… The state of the art was raised further by supervised learning methods, initially represented mainly by Random Forests, coupled with models … Such heterogeneity between testing and training data poses a significant challenge for automated machine learning methods that try to …"
23,"X Yin, S Hadjiloucas, Y Zhang","Classification of THz pulse signals using two-dimensional cross-correlation feature extraction and non-linear classifiers",2016,"Computer methods and programs in …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0169260715301218","https://scholar.google.com/scholar?cites=3704195877455029008&as_sdt=2005&sciodt=0,5&hl=en",74,"2021-02-09 14:31:30","","","","",,,,,23,4.60,8,3,5,"… useful features that can be meaningfully extracted in a THz imaging experiment so that an automated machine learning methodology for … algorithms using auto-regression with exogenous inputs (ARX) and subspace approaches [34], [35], or other state-of-the-art signal analysis …"
8,"RM Martins, V Simaki, K Kucher…","StanceXplore: Visualization for the interactive exploration of stance in social media",2017,"Proceedings of the …","portal.research.lu.se","https://portal.research.lu.se/ws/files/40622801/martins_vis4dh17.pdf","https://scholar.google.com/scholar?cites=14954294337340807801&as_sdt=2005&sciodt=0,5&hl=en",75,"2021-02-09 14:31:30","PDF","","","",,,,,8,2.00,2,4,4,"… 49–51. The Eurographics Association, 2016. doi: 10.2312/eurp. 20161139 [20] K. Kucher, C. Paradis, and A. Kerren. The state of the art in sen- timent visualization. Computer Graphics Forum, 2017. Published electronically before print …"
0,"A Mihai","An intelligent decision support system for machine learning algorithms recommendation",2017,"","upcommons.upc.edu","https://upcommons.upc.edu/handle/2117/102363","",76,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,4,"… 4 Page 9. An IDSS for Machine Learning Algorithms Recommendation 2 State of the art … That's why 5 Page 10. 2. STATE OF THE ART systems such as Hyperopt-Sklearn [9] and Auto-WEKA [30] were researched into and developed …"
4,"N Culligan, K Quille, S Bergin","Veap: A visualisation engine and analyzer for press#",2016,"Proceedings of the 16th koli calling …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/2999541.2999553","https://scholar.google.com/scholar?cites=14142103645482877488&as_sdt=2005&sciodt=0,5&hl=en",77,"2021-02-09 14:31:30","","","","",,,,,4,0.80,1,3,5,"… PreSS (Predict Student Success) is a semi-automated machine learning system developed between 2002 and 2006 that can predict the performance of … It is state-of-the art: no other system is able to predict introductory programming success with the level of accuracy that PreSS …"
21,"SM Yimam, C Biemann, L Majnaric…","An adaptive annotation approach for biomedical entity and relation recognition",2016,"Brain …","braininformatics.springeropen.com","https://braininformatics.springeropen.com/articles/10.1007/s40708-016-0036-4","https://scholar.google.com/scholar?cites=281986045956084853&as_sdt=2005&sciodt=0,5&hl=en",78,"2021-02-09 14:31:30","HTML","","","",,,,,21,4.20,5,4,5,"In this article, we demonstrate the impact of interactive machine learning: we develop biomedical entity recognition dataset using a human-into-the-loop approach. In contrary to classical machine learning, human-in-the-loop approaches do not operate on predefined training or test …"
15,"S Klimscha, SM Waldstein, T Schlegl…","Spatial correspondence between intraretinal fluid, subretinal fluid, and pigment epithelial detachment in neovascular age-related macular degeneration",2017,"… & visual science","iovs.arvojournals.org","https://iovs.arvojournals.org/article.aspx?articleid=2649243","https://scholar.google.com/scholar?cites=5314034421581201981&as_sdt=2005&sciodt=0,5&hl=en",79,"2021-02-09 14:31:30","HTML","","","",,,,,15,3.75,4,4,4,"… 2 In state-of-the-art antivascular endothelial growth factor (anti-VEGF) therapy of neovascular AMD (nAMD), clinical practice and research rely on … 13 IRC and SRF were detected on a per-voxel basis using a fully automated machine learning algorithm based on convolutional …"
1,"T Gemert","On the influence of dataset characteristics on classifier performance",2017,"","dspace.library.uu.nl","https://dspace.library.uu.nl/handle/1874/351475","https://scholar.google.com/scholar?cites=7606941814561636213&as_sdt=2005&sciodt=0,5&hl=en",80,"2021-02-09 14:31:30","","","","",,,,,1,0.25,1,1,4,"… Theoretic. We conclude in Section 6. Our goal is to pro- vide a broad overview of the current state- of-the-art of meta-features and their influence on classifier performance, as well as show a need for further research on this topic. We …"
55,"E Vassena, CB Holroyd, WH Alexander","Computational models of anterior cingulate cortex: At the crossroads between prediction and effort",2017,"Frontiers in neuroscience","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fnins.2017.00316/full","https://scholar.google.com/scholar?cites=1064012317702476548&as_sdt=2005&sciodt=0,5&hl=en",81,"2021-02-09 14:31:30","HTML","","","",,,,,55,13.75,18,3,4,"… An automated machine-learning technique applied to a large data base also found ACC involvement in most tasks (Yarkoni et al., 2011 … This paper reviews the history of computational models of ACC function, highlights the current state-of-the art, and discusses future directions …"
60,"GKL Tam, V Kothari, M Chen","An analysis of machine-and human-analytics in classification",2016,"IEEE transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7539314/","https://scholar.google.com/scholar?cites=3190015164829760809&as_sdt=2005&sciodt=0,5&hl=en",82,"2021-02-09 14:31:30","","","","",,,,,60,12.00,20,3,5,"… In addition, they also incorporated automated machine learning for creating a subtree if it is desirable … compared favorably with that constructed using a machine-learning system C4.5. The work subsequently prompted an in-depth study of six state-of-the-art machine-learning …"
123,"W Tsang, IS Salgo, D Medvedofsky, M Takeuchi…","Transthoracic 3D echocardiographic left heart chamber quantification using an automated adaptive analytics algorithm",2016,"JACC: Cardiovascular …","jacc.org","https://www.jacc.org/doi/abs/10.1016/j.jcmg.2015.12.020","https://scholar.google.com/scholar?cites=4736404078278813501&as_sdt=2005&sciodt=0,5&hl=en",83,"2021-02-09 14:31:30","","","","",,,,,123,24.60,25,5,5,"AbstractObjectives: The goal of this study was to test the feasibility and accuracy of an automated algorithm that simultaneously quantifies 3-dimensional (3D) transthoracic echocardiography (TTE)-..."
36,"R Zhu, MA Millrod, ET Zambidis, L Tung","Variability of action potentials within and among cardiac cell clusters derived from human embryonic stem cells",2016,"Scientific reports","nature.com","https://www.nature.com/articles/srep18544/fig_tab","https://scholar.google.com/scholar?cites=15935914779994392250&as_sdt=2005&sciodt=0,5&hl=en",84,"2021-02-09 14:31:30","HTML","","","",,,,,36,7.20,9,4,5,"Electrophysiological variability in cardiomyocytes derived from pluripotent stem cells continues to be an impediment for their scientific and translational applications. We studied the variability of action potentials (APs) recorded from clusters of human embryonic stem cell-derived …"
0,"TT Pham","Automated Classification for Biomedical Data: Machine Learning Approaches for Subject-Independent Settings.",2017,"","phwl.org","https://phwl.org/assets/images/2017/10/pham17.pdf","",85,"2021-02-09 14:31:30","PDF","","","",,,,,0,0.00,0,1,4,"… y1,...,ym = argmin c1,...,ck k ∑ j=1 ∑ yi=j xi −cj 2 (2.1) Another popular multi-class algorithm is super paramagnetic clustering (SPC) [16], a state-of-the-art method, has been used to launch a spike-sorting module for neural data (eg, [16, 18]) …"
183,"A Golshan, JS Binder","Systems and methods for virtualized malware detection",2017,"US Patent 9,792,430","Google Patents","https://patents.google.com/patent/US9792430B2/en","https://scholar.google.com/scholar?cites=11698452043556334085&as_sdt=2005&sciodt=0,5&hl=en",86,"2021-02-09 14:31:30","","","","",,,,,183,45.75,92,2,4,"US9792430B2 - Systems and methods for virtualized malware detection - Google Patents. Systems and methods for virtualized malware detection. Download PDF Info. Publication number US9792430B2. US9792430B2 US13 …"
12,"AS Benjamin, HL Fernandes, T Tomlinson…","Modern machine learning far outperforms GLMs at predicting spikes",2017,"bioRxiv","biorxiv.org","https://www.biorxiv.org/content/10.1101/111450v1.abstract","https://scholar.google.com/scholar?cites=16996108020869181556&as_sdt=2005&sciodt=0,5&hl=en",87,"2021-02-09 14:31:30","","","","",,,,,12,3.00,3,4,4,"… 16), and XGBoost (13). The greatly increased 62 predictive power of modern ML methods is now very accessible and could improve the state of the art in encoding 63 models across neuroscience. 64 Here we applied several …"
0,"A Idani","Assessment of individual differences in online social networks using machine learning",2017,"","aspace.repository.cam.ac.uk","https://aspace.repository.cam.ac.uk/handle/1810/270109","",88,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,4,"… input from the individual. Prior research shows that psychological traits such as personality can be predicted using these digital footprints, although current state-of-the-art accuracy is below psychometric … 64 5.3.4 Study 4: Comparison with state-of-the-art …"
25,"JC Lévesque, A Durand, C Gagné…","Bayesian optimization for conditional hyperparameter spaces",2017,"… Joint Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7965867/","https://scholar.google.com/scholar?cites=8184012617187851788&as_sdt=2005&sciodt=0,5&hl=en",89,"2021-02-09 14:31:30","","","","",,,,,25,6.25,6,4,4,"… V. EXPERIMENTS In order to assess the impact of using the suggested kernels for Bayesian optimization in comparison with state of the art methods, we compare them on a search space of medium scale with 14 hyperparameters and one level of conditionality …"
17,"A Khan, J Nicholson, T Plötz","Activity recognition for quality assessment of batting shots in cricket using a hierarchical representation",2017,"Proceedings of the ACM on Interactive …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3130927","https://scholar.google.com/scholar?cites=9712495038064047226&as_sdt=2005&sciodt=0,5&hl=en",90,"2021-02-09 14:31:30","","","","",,,,,17,4.25,6,3,4,"Page 1. 62 Activity Recognition for Quality Assessment of Batting Shots in Cricket using a Hierarchical Representation AFTAB KHAN, Toshiba Research Europe Limited, Telecommunications Research Laboratory, UK JAMES …"
98,"X Liu, PV Singh, K Srinivasan","A structured analysis of unstructured big data by leveraging cloud computing",2016,"Marketing Science","pubsonline.informs.org","https://pubsonline.informs.org/doi/abs/10.1287/mksc.2015.0972","https://scholar.google.com/scholar?cites=5951302915672908614&as_sdt=2005&sciodt=0,5&hl=en",91,"2021-02-09 14:31:30","","","","",,,,,98,19.60,33,3,5,"… Second, we introduce state-of-the-art big data processing techniques through a cloud-based distributed computing framework called Hadoop MapReduce … Recently, with the aid of automated machine learning techniques, research has emerged to exploit the content of text data …"
11,"AP Horton, SA Robotham, JR Cannon…","Comprehensive de Novo Peptide Sequencing from MS/MS Pairs Generated through Complementary Collision Induced Dissociation and 351 nm Ultraviolet …",2017,"Analytical …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acs.analchem.7b00130","https://scholar.google.com/scholar?cites=10111259365497451430&as_sdt=2005&sciodt=0,5&hl=en",92,"2021-02-09 14:31:30","","","","",,,,,11,2.75,3,4,4,"We describe a strategy for de novo peptide sequencing based on matched pairs of tandem mass spectra (MS/MS) obtained by collision induced dissociation (CID) and 351 nm ultraviolet photodissociation..."
24,"L Moreira-Matias, H Farah","On developing a driver identification methodology using in-vehicle data recorders",2017,"IEEE Transactions on Intelligent …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7819486/","https://scholar.google.com/scholar?cites=6810821555537734272&as_sdt=2005&sciodt=0,5&hl=en",93,"2021-02-09 14:31:30","","","","",,,,,24,6.00,12,2,4,"… feature space. C. Main Contributions The analysis performed throughout the previous section uncovered that the state-of-the-art technologies for driver's identification still have multiple limitations to overcome. They are related …"
0,"HH Hoos","Beyond programming: The quest for machine intelligence",2017,"","ada.liacs.nl","https://ada.liacs.nl/hh/Talks/Inaugural-Lecture-17/beyond-programming-written.pdf","",94,"2021-02-09 14:31:30","BOOK","","","",,,,,0,0.00,0,1,4,"… uses neural network models directly inspired by the physiology of our brain, has rapidly gained prominence and achieved impressive performance on complex learning tasks in- volving large data sets (see, eg, [2]). State-of-the-art applications in … 4 Automated machine learning …"
8,"A Anderson, S Dubois, A Cuesta-Infante…","Sample, estimate, tune: Scaling bayesian auto-tuning of data science pipelines",2017,"… Conference on Data …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8259796/","https://scholar.google.com/scholar?cites=14668680084459002393&as_sdt=2005&sciodt=0,5&hl=en",95,"2021-02-09 14:31:30","","","","",,,,,8,2.00,2,4,4,"… datasets. Currently, the state-of-the-art in hyperparameter optimization improves on randomized and grid search by using sequential Bayesian optimization to explore the space of hyperparameters in a more informed way. These …"
114,"M Xu, DP Papageorgiou, SZ Abidi, M Dao…","A deep convolutional neural network for classification of red blood cells in sickle cell anemia",2017,"PLoS computational …","journals.plos.org","https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1005746","https://scholar.google.com/scholar?cites=9480733385349790566&as_sdt=2005&sciodt=0,5&hl=en",96,"2021-02-09 14:31:30","HTML","","","",,,,,114,28.50,23,5,4,"… Next, we present a brief overview of the state-of-the-art techniques involved in cell segmentation and classification … However, for the currently available automated machine learning methods, which could be used for cell classification, the following are still drawbacks: 1) the …"
47,"EA Voss, RD Boyce, PB Ryan, J van der Lei…","Accuracy of an automated knowledge base for identifying drug adverse reactions",2017,"Journal of biomedical …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1532046416301794","https://scholar.google.com/scholar?cites=12089430609331173191&as_sdt=2005&sciodt=0,5&hl=en",97,"2021-02-09 14:31:30","HTML","","","",,,,,47,11.75,9,5,4,"JavaScript is disabled on your browser. Please enable JavaScript to use all the features on this page. Skip to main content Skip to article …"
2,"D Roschewitz, K Driessens, P Collins","Simultaneous ensemble generation and hyperparameter optimization for regression",2017,"Benelux Conference on Artificial …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-76892-2_9","https://scholar.google.com/scholar?cites=10880671008362111434&as_sdt=2005&sciodt=0,5&hl=en",98,"2021-02-09 14:31:30","","","","",,,,,2,0.50,1,3,4,"… algorithms consistently outperform single optimized models and can outperform or match the performance of state of the art ensemble generation … 9. Feurer, M., Klein, A., Eggensperger, K., Springenberg, J., Blum, M., Hutter, F.: Efficient and robust automated machine learning …"
0,"F Orsini","Learning from Structured Data with Kernels, Neural Networks and Logic",2017,"","lirias.kuleuven.be","https://lirias.kuleuven.be/1656766?limo=0","",99,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,4,"… In het bijzonder tonen wij hoe state-of-the-art graph kernels zoals Weisfeiler-Lehman graph kernels, propagation kernels en een voorbeeld van … than what I had expected at the beginning, Toon for our conversations about clustering and automated machine learning, Dries for …"
24,"JR Humble, C Robinette","Malware detection and identification",2016,"US Patent 9,237,161","Google Patents","https://patents.google.com/patent/US9237161B2/en","https://scholar.google.com/scholar?cites=7014360715636684597&as_sdt=2005&sciodt=0,5&hl=en",100,"2021-02-09 14:31:30","","","","",,,,,24,4.80,12,2,5,"… A potential problem with these state of the art products is that if the subject file does not present a specific heuristic or signature attributable to know malware, it is still possible that the file may contain other properties that may be associated with a potential malware threat …"
0,"S Das","Advanced Topics",2016,"Data Science Using Oracle Data Miner and Oracle R …","Springer","https://link.springer.com/chapter/10.1007/978-1-4842-2614-8_7","",101,"2021-02-09 14:31:30","","","","",,,,,0,0.00,0,1,5,"… Other than neural networks, the Oracle Advanced Analytics platform is equipped with some state of the art algorithms for detecting anomalies from the data … It is a demerit of the predictive analytics package, but it is there for automated machine learning …"
41,"MH Mughees, Z Qian, Z Shafiq","Detecting anti ad-blockers in the wild",2017,"Proceedings on Privacy …","content.sciendo.com","https://content.sciendo.com/view/journals/popets/2017/3/article-p130.xml","https://scholar.google.com/scholar?cites=9358672939676776212&as_sdt=2005&sciodt=0,5&hl=en",102,"2021-02-09 14:31:30","","","","",,,,,41,10.25,14,3,4,"Page 1. Proceedings on Privacy Enhancing Technologies ; 2017 (3):130–146 Muhammad Haris Mughees, Zhiyun Qian, and Zubair Shafiq Detecting Anti Ad-blockers in the Wild Abstract: The rise of ad-blockers is viewed as …"
16,"M Wistuba, N Schilling…","Hyperparameter optimization machines",2016,"2016 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7796889/","https://scholar.google.com/scholar?cites=6624869177289549883&as_sdt=2005&sciodt=0,5&hl=en",103,"2021-02-09 14:31:30","","","","",,,,,16,3.20,5,3,5,"… techniques. In extensive experiments on two different meta- data sets created from 50 data sets, our proposed approach is able to outperform all seven state of the art hyperparameter tuning methods we compared to. II. RELATED …"
