Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"A Kefalas, AB Ofner, G Pirker, S Posch, BC Geiger…","Detection of Knocking Combustion Using the Continuous Wavelet Transformation and a Convolutional Neural Network. Energies 2021, 14, 439",2021,"","researchgate.net","https://www.researchgate.net/profile/Mohamed_Mourad_Lafifi/post/Can_anyone_suggest_aero_engine_fault_diagnostic_model_using_image_processing_techniques_computer_vision_based_model/attachment/600575262b12470001e4a8b8/AS%3A981295161155584%401610970406338/download/Detection+of+Knocking+Combustion+Using+the+....pdf","",57,"2021-02-09 16:34:33","PDF","","","",,,,,0,0.00,0,6,1,"… revealed the following: (i) The CWT delivered a stable and effective feature space with the coefficients that represents the unique time-frequency pattern of each individual in-cylinder pressure cycle; (ii) the proposed approach was superior to the state-of-the-art threshold value …"
1,"G Ozonder, EJ Miller","Longitudinal microeconomic and machine learning models of skeletal activity generation",2021,"Travel Behaviour and Society","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214367X20302337","https://scholar.google.com/scholar?cites=5220956663229859055&as_sdt=2005&sciodt=0,5&hl=en",58,"2021-02-09 16:34:33","","","","",,,,,1,1.00,1,2,1,"JavaScript is disabled on your browser. Please enable JavaScript to use all the features on this page. Skip to main content Skip to article …"
4,"R McConville, G Archer, I Craddock…","Vesta: A digital health analytics platform for a smart home in a box",2021,"Future Generation …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X20307391","https://scholar.google.com/scholar?cites=14601315750230103235&as_sdt=2005&sciodt=0,5&hl=en",59,"2021-02-09 16:34:33","HTML","","","",,,,,4,4.00,1,4,1,"… Fig. 1. An overview of Vesta, a platform which primarily consists of a smart home in a box for data collection and an analytic component for automated machine learning, analysis and visualization of health indicators. 3.1. The smart home in a box …"
0,"B Chen, Y Ding, X Xin, Y Li, Y Wang, D Wang","AIRec: Attentive intersection model for tag-aware recommendation",2021,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231220312789","",60,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,6,1,"… We conduct extensive experiments on two real-world datasets, demonstrating significant improvements of AIRec over state-of-the-art methods for tag-aware top-n recommendation. Previous article in issue; Next article in issue. Keywords …"
2,"H Sallay, S Bourouis, N Bouguila","Online Learning of Finite and Infinite Gamma Mixture Models for COVID-19 Detection in Medical Images",2021,"Computers","mdpi.com","https://www.mdpi.com/2073-431X/10/1/6","https://scholar.google.com/scholar?cites=8552928394559340696&as_sdt=2005&sciodt=0,5&hl=en",61,"2021-02-09 16:34:33","","","","",,,,,2,2.00,1,3,1,"… In this context, artificial intelligence can support the CAD tool in the diagnosis of COVID-19. In this paper, an automated machine learning CAD system is developed to recognize COVID-19 early. Our CAD system was trained and assessed via four relevant data sets …"
0,"M Wever, A Tornede, F Mohr…","AutoML for Multi-Label Classification: Overview and Empirical Evaluation",2021,"IEEE Transactions on …","computer.org","https://www.computer.org/csdl/journal/tp/5555/01/09321731/1qmbhpPOIp2","",62,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"… We find a grammar-based best-first search to compare favorably to other optimizers.,Index Terms,—automated machine learning, multi-label … this question in a,systematic way, this paper makes the following contributions:,•,First, we survey the state of the art, compare different …"
0,"SR Oota, N Rahman, SS Mohammed, J Galitz…","Wound and Episode Level Readmission Risk or Weeks to Readmit: Why do patients get readmitted? How long does it take for a patient to get readmitted?",2021,"8th ACM IKDD CODS …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3430984.3431005","",63,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… records. State-of-the-art AI so- lutions that have demonstrated high performance in diagnosing & detecting diseases, risk prediction [11], and patient sub-typing [3, 5] have been a source of motivation for our research work. All …"
0,"R Dutt, P Rathi, V Krishna","Novel mixed-encoding for forecasting patent grant duration",2021,"World Patent Information","Elsevier","https://www.sciencedirect.com/science/article/pii/S0172219020300983","",64,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,3,1,"… industrial perspectives. 2. Related work. 2.1. The state-of-the-art on intellectual property analytics (IPA): A literature review on artificial intelligence methods for analysing intellectual property data. This work by Aristodemou et al. [3 …"
0,"M Al Mamun, MS Uddin","A Comparative Study Among Segmentation Techniques for Skin Disease Detection Systems",2021,"… of International Conference on Trends in …","Springer","https://link.springer.com/chapter/10.1007/978-981-33-4673-4_14","",65,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,2,1,"… To cope with this problem, an automated machine learning-based skin disease detection system has been developed [15, 16, 17, 18 … The performance evaluation results for the various state-of-the-art algorithms for skin segmentation are shown in Table 2. The performances are …"
0,"Á Győrfi, L Szilágyi, L Kovács","A Fully Automatic Procedure for Brain Tumor Segmentation from Multi-Spectral MRI Records Using Ensemble Learning and Atlas-Based Data Enhancement",2021,"Applied Sciences","mdpi.com","https://www.mdpi.com/2076-3417/11/2/564","",66,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,3,1,"… the years 2015 and 2019. The evaluation process demonstrates that the proposed brain tumor segmentation procedure is in competition with state-of-the-art methods both in terms of accuracy and efficiency. The rest of this paper …"
0,"K Ning, L Xie, J Liu, F Wu, Q Tian","Interaction-Integrated Network for Natural Language Moment Localization",2021,"IEEE Transactions on Image …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9334438/","",67,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… When evaluated on a challenging video moment localization dataset named DiDeMo, I2N outperforms the state- of-the-art approach by a clear margin of 1.98%. On other two challenging datasets, Charades-STA and TACoS, I2N also reports competitive performance …"
0,"H Yang, Q Yao, J Kwok","Tensorizing Subgraph Search in the Supernet",2021,"arXiv preprint arXiv:2101.01078","arxiv.org","https://arxiv.org/abs/2101.01078","",68,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,3,1,"… Empirical results demonstrate that TRACE performs better than the state-of-the-art methods in each domain … Empirical results demonstrate that our method can find better architectures, which lead to state-of-the-art performance on various applications. 2 RELATED WORKS …"
0,"A Spannaus, KJH Law, P Luszczek, F Nasrin…","Materials Fingerprinting Classification",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2101.05808","",69,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… However, state-of-the-art APT instruments generate noisy and sparse datasets that provide information about elemental type, but obscure … computationally intractable for existing algorithms [2]. In the present work, we propose an automated machine learning methodology for …"
0,"J Wang, X Liu, F Wang, L Zheng, F Gao, H Zhang…","Automated interpretation of congenital heart disease from multi-view echocardiograms",2021,"Medical Image …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1361841520303066","",70,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,7,1,"… The short-term automated machine learning process can partially replace and promote the long-term professional training of primary doctors, improving the primary diagnosis rate of CHD in China, and laying the foundation for early diagnosis and timely treatment of children …"
0,"Y Liu, J Wang, J Li, S Niu, H Song","Machine Learning for the Detection and Identification of Internet of Things (IoT) Devices: A Survey",2021,"arXiv preprint arXiv:2101.10181","arxiv.org","https://arxiv.org/abs/2101.10181","",71,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… Fig. 2. Key concepts in this survey. we review state-of-the-art Deep Learning (DL) based methods for device identification with a focus on emerging issues such as continual learning, abnormality detection, hyperparameter, and architecture search …"
0,"Z Ouyang, X Zhai, J Wu, J Yang, D Yue, C Dou…","A Cloud Endpoint Coordinating CAPTCHA based on Multi-view Stacking Ensemble",2021,"Computers & …","Elsevier","https://www.sciencedirect.com/science/article/pii/S016740482100002X","",72,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,7,1,"… (2019), S. et al. (2018). The drag-and-drop CAPTCHA can better prevent cracking and keep state-of-the-art, which gains much more attention than others. The typical workflow of the drag-and-drop interactive CAPTCHA is illustrated in Fig. 1 …"
0,"AY Lee, RT Yanagihara, CS Lee, M Blazes…","Multicenter, Head-to-Head, Real-World Validation Study of Seven Automated Artificial Intelligence Diabetic Retinopathy Screening Systems",2021,"Diabetes …","Am Diabetes Assoc","https://care.diabetesjournals.org/content/early/2021/01/01/dc20-1877.abstract","",73,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… As the FDA considers approval of additional automated machine learning algorithms, understanding their perfor- mance in real-world, intended … automated DR screening algorithm validation study, we found that the screening performance of state-of-the- art algorithms varied …"
0,"S Stein, C Leng, S Thornton…","A guided analytics tool for feature selection in steel manufacturing with an application to blast furnace top gas efficiency",2021,"Computational Materials …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0927025620305449","",74,"2021-02-09 16:34:33","HTML","","","",,,,,0,0.00,0,4,1,"… business function commanding an increasingly prominent position on the senior management agenda [1]. Leveraging state of the art data science … Many experts consider target leakage one of the most insidious problems of automated machine learning [11], which illustrates …"
0,"F Dell'Olio, J Su, T Huser, V Sottile…","Photonic Technologies for Liquid Biopsies: Recent Advances and Open Research Challenges",2021,"Laser & Photonics …","Wiley Online Library","https://onlinelibrary.wiley.com/doi/abs/10.1002/lpor.202000255","",75,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… whispering gallery mode resonators. The current state‐of‐the‐art is critically reviewed here, starting from the requirements imposed by the detection of the most common circulating biomarkers. Open research challenges are …"
0,"H Finkel, I Laguna","Report of the Workshop on Program Synthesis for Scientific Computing",2021,"arXiv preprint arXiv:2102.01687","arxiv.org","https://arxiv.org/abs/2102.01687","",76,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,2,1,"… technology. These two areas, program synthesis and compilers, inform each other; and as we look toward the future, state-of-the-art programming environments are likely to contain both synthesis and compilation capabilities …"
0,"O Helgadóttir, C Ban","Managing Macroeconomic Neoliberalism: Capital and the Resilience of the Rational Expectations Assumption since the Great Recession",2021,"New Political Economy","Taylor & Francis","https://www.tandfonline.com/doi/abs/10.1080/13563467.2020.1863344","",77,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,2,1,"… The State of the Art and the Contributions of this Paper … This choice was based on the fact that automated machine learning is inadequate when one aims to code the subtleties of arguments, sub-arguments, position signalling and alliance formation that writing in economics is …"
0,"R Rakhimov, E Bogomolov…","Making DensePose fast and light",2021,"Proceedings of the …","openaccess.thecvf.com","https://openaccess.thecvf.com/content/WACV2021/html/Rakhimov_Making_DensePose_Fast_and_Light_WACV_2021_paper.html","",78,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,3,1,"… work we showed that it is possible to significantly compress and speed up models (17× model size reduction and 2× latency improvement) for DensePose estimation task utilizing existing state-of-the-art solutions of … Automated Machine Learning: Methods, Systems, Challenges …"
0,"S Liu, C Gao, Y Chen, D Jin, Y Li","Learnable Embedding Sizes for Recommender Systems",2021,"arXiv preprint arXiv:2101.07577","arxiv.org","https://arxiv.org/abs/2101.07577","",79,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… The results demonstrate that our PEP can not only achieve the best performance compared with state-of-the-art baselines but also … on the advances in neural architecture search (Elsken et al., 2019), a significant research direction of automated machine learning (Hutter et al …"
0,"M Shahriari, A Hazra, D Pardo","Design of borehole resistivity measurement acquisition systems using deep learning",2021,"arXiv preprint arXiv:2101.05623","arxiv.org","https://arxiv.org/abs/2101.05623","",80,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,3,1,"Page 1. Design of borehole resistivity measurement acquisition systems using deep learning M. Shahriari1, A. Hazra2, and D. Pardo3,2,4 1 Software Competence Center Hagenberg GmbH (SCCH), Hagenberg, Austria 2Basque …"
0,"M Saarela, S Jauhiainen","Comparison of feature importance measures as explanations for classification models",2021,"SN Applied Sciences","Springer","https://link.springer.com/article/10.1007/s42452-021-04148-9","",81,"2021-02-09 16:34:33","HTML","","","",,,,,0,0.00,0,2,1,"Explainable artificial intelligence is an emerging research direction helping the user or developer of machine learning models understand why models behave."
0,"E Budginaitė, M Morkūnas, A Laurinavičius, P Treigys","Deep Learning Model for Cell Nuclei Segmentation and Lymphocyte Identification in Whole Slide Histology Images",2021,"Informatica","informatica.vu.lt","https://informatica.vu.lt/journal/INFORMATICA/article/1210/text","",82,"2021-02-09 16:34:33","HTML","","","",,,,,0,0.00,0,4,1,"Publisher: Vilnius University Institute of Data Science and Digital Technologies, Journal: Informatica, Title: Deep Learning Model for Cell Nuclei Segmentation and Lymphocyte Identification in Whole Slide Histology Images, Authors: Elzbieta Budginaitė, Mindaugas Morkūnas …"
0,"Y Li, D Chen, B Ding, K Zeng, J Zhou","A Pluggable Learned Index Method via Sampling and Gap Insertion",2021,"arXiv preprint arXiv:2101.00808","arxiv.org","https://arxiv.org/abs/2101.00808","",83,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"Page 1. A Pluggable Learned Index Method via Sampling and Gap Insertion Yaliang Li∗, Daoyuan Chen∗, Bolin Ding, Kai Zeng, and Jingren Zhou Alibaba Group {yaliang.li, daoyuanchen.cdy, bolin.ding, zengkai.zk, jingren.zhou}@alibaba-inc.com …"
0,"LR Heij, X Tan, JN Kather, JM Niehues…","Nerve Fibers in the Tumor Microenvironment Are Co-Localized with Lymphoid Aggregates in Pancreatic Cancer",2021,"Journal of Clinical …","mdpi.com","https://www.mdpi.com/980240","",84,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"Next Article in Journal Renaming NAFLD to MAFLD: Could the LDE System Assist in This Transition? Next Article in Special Issue The State-of-the-Art of Phase II/III Clinical Trials for Targeted Pancreatic Cancer Therapies. Previous Article in Journal …"
0,"M Mahri, N Shen, F Berrizbeitia, R Rodan, A Daer…","Osseointegration Pharmacology: A Systematic Mapping Using Artificial Intelligence",2021,"Acta Biomaterialia","Elsevier","https://www.sciencedirect.com/science/article/pii/S1742706120306541","",85,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,6,1,""
0,"GB Saral, R Priya","Digital screen addiction with KNN and-Logistic regression classification",2021,"Materials Today: Proceedings","Elsevier","https://www.sciencedirect.com/science/article/pii/S2214785320389781","",86,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,2,1,"… Scikit-learn is a python module integrating wide range of state-of-the-art machine learning algorithm for both supervised and unsupervised learning [[4], [5]] (Table 1. Fig. 1. Fig. 2) … “Hyperopt-Sklearn.” Automated Machine Learning. Springer, Cham, 2019. 97-111 …"
0,"V Zeman, T Kliegr, V Svátek","RDFRules: Making RDF rule mining easier and even more efficient",,"Semantic Web","content.iospress.com","https://content.iospress.com/articles/semantic-web/sw200413","",87,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,3,,"… Pre-press, no. Pre-press, pp. 1-34, 2021. Published: 26 January 2021. Get PDF. Abstract. AMIE+ is a state-of-the-art algorithm for learning rules from RDF knowledge graphs (KGs) … The current state-of-the-art approach for rule mining from RDF KGs is AMIE+ [20] …"
0,"MU Togbe, Y Chabchoub, A Boly, M Barry, R Chiky…","Anomalies Detection Using Isolation in Concept-Drifting Data Streams",2021,"Computers","mdpi.com","https://www.mdpi.com/965838","",88,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,6,1,"… An Empirical Review of Automated Machine Learning … perform different experiments to evaluate the predictive performance and resource consumption (in terms of memory and time) of the IForestASD method and compare it with the well-known state-of-the-art anomaly detection …"
0,"A Sethi, M Bisht","QoS-aware self-optimized reconfigurable framework for hyperconnected network",2021,"Global Transitions Proceedings","Elsevier","https://www.sciencedirect.com/science/article/pii/S2666285X21000030","",89,"2021-02-09 16:34:33","HTML","","","",,,,,0,0.00,0,2,1,"… There are a variety of strengths of automated machine learning, such as the ability to minimize data aggregation and thereby enhance … The existing specifications of the 5G network mentioned in state-of-the-art literature are: Supporting dynamic, smart, and scalable networks & …"
0,"S Alqithami","A Generic Encapsulation to Unravel Social Spreading of a Pandemic: An Underlying Architecture",2021,"Computers","mdpi.com","https://www.mdpi.com/963662","",90,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,1,1,"Next Article in Journal Anomalies Detection Using Isolation in Concept-Drifting Data Streams. Previous Article in Journal An Empirical Review of Automated Machine Learning. Previous Article in Special Issue Online Learning …"
0,"X Chen, X Tao, FL Wang, H Xie","Global research on artificial intelligence-enhanced human electroencephalogram analysis",,"Neural Computing and Applications","Springer","https://link.springer.com/article/10.1007/s00521-020-05588-x","",91,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,,"The application of artificial intelligence (AI) technologies in assisting human electroencephalogram (EEG) analysis has become an active scientific field."
0,"Y Zhang, S Liu, C Li, J Wang","Rethinking the Dice Loss for Deep Learning Lesion Segmentation in Medical Images",2021,"Journal of Shanghai Jiaotong University …","Springer","https://link.springer.com/article/10.1007/s12204-021-2264-x","",92,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"Page 1. J. Shanghai Jiao Tong Univ. (Sci.), 2021, 26(1): 93-102 https://doi.org/10.1007/ s12204-021-2264-x Rethinking the Dice Loss for Deep Learning Lesion Segmentation in Medical Images ZHANG Yue 1,2 (张 月), LIU Shijie …"
0,"M Yeo, B Tahayori, HK Kok, J Maingard…","Review of deep learning algorithms for the automatic detection of intracranial hemorrhages on computed tomography head imaging",2021,"Journal of …","jnis.bmj.com","https://jnis.bmj.com/content/early/2021/01/20/neurintsurg-2020-017099.abstract","",93,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"Skip to main content. Viewing from: Google Indexer. BMJ Journals. Subscribe; Log In More Log in via Institution. Log in via OpenAthens. Log in via your Society Select your society SNIS ESMINT. Log in using your username and password …"
1,"LM Lopez-Ramos…","Online hyperparameter search interleaved with proximal parameter updates",2021,"2020 28th European …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9287537/","https://scholar.google.com/scholar?cites=10997180521747189359&as_sdt=2005&sciodt=0,5&hl=en",94,"2021-02-09 16:34:33","","","","",,,,,1,1.00,1,2,1,"… Although there are many HO algorithms available (see [3, Ch. 1] for a recent review of the state of the art), it is still an extended practice to search for (sub)optimal hyperparameters using grid search or random search [1], [4], because of their simplicity …"
0,"DW Lee, SY Kim, SN Jeong, JH Lee","Artificial Intelligence in Fractured Dental Implant Detection and Classification: Evaluation Using Dataset from Two Dental Hospitals",2021,"Diagnostics","mdpi.com","https://www.mdpi.com/985314","",95,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"Fracture of a dental implant (DI) is a rare mechanical complication that is a critical cause of DI failure and explantation. The purpose of this study was to evaluate the reliability and validity of a three different deep convolutional neural network (DCNN) architectures (VGGNet-19, GoogLeNet …"
0,"J Fernández-Lozano, E Sanz-Ablanedo","Unraveling the Morphological Constraints on Roman Gold Mining Hydraulic Infrastructure in NW Spain. A UAV-Derived Photogrammetric and Multispectral Approach",2021,"Remote Sensing","mdpi.com","https://www.mdpi.com/962242","",96,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,2,1,"The province of León preserves a unique hydraulic infrastructure 1200 km-long, used for the exploitation of auriferous deposits in Roman times. It represents the most extensive waterworks in Europe and is one of the best-preserved examples of mining heritage in Antiquity. In this …"
113,"W Wang, Q Lai, H Fu, J Shen, H Ling…","Salient object detection in the deep learning era: An in-depth survey",2021,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9320524/","https://scholar.google.com/scholar?cites=16571016204509611576&as_sdt=2005&sciodt=0,5&hl=en",97,"2021-02-09 16:34:33","","","","",,,,,113,113.00,19,6,1,"… methods. Since the first introduction in 2015 [26]–[28], deep learning-based SOD (or deep SOD) algorithms have quickly shown superior performance over traditional solutions, and have continued to improve the state-of-the-art …"
0,"G Papadimitriou, C Wang, K Vahi, RF da Silva…","End-to-end online performance data capture and analysis for scientific workflows",2021,"Future Generation …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X20330570","",98,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… to-end data collection of workflow performance data is an important resource of training data for automated machine learning analysis … of workflow systems executing many scientific applications from diverse domains in production [1], the current state-of-the-art approaches lack …"
0,"F Su, H Zhu, T Chen, L Li, F Yang, H Peng…","An anchor-based graph method for detecting and classifying indoor objects from cluttered 3D point clouds",2021,"ISPRS Journal of …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0924271620303452","",99,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,7,1,"JavaScript is disabled on your browser. Please enable JavaScript to use all the features on this page. Skip to main content Skip to article …"
0,"D Sandoval, U Leturiondo, Y Vidal, F Pozo","Entropy Indicators: An Approach for Low-Speed Bearing Diagnosis",2021,"Sensors","mdpi.com","https://www.mdpi.com/976002","",100,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"To increase the competitiveness of wind energy, the maintenance costs of offshore floating and fixed wind turbines need to be reduced. One strategy is the enhancement of the condition monitoring techniques for pitch bearings, because their low operational speed and the high loads …"
0,"MA El Sayed, ESM Saad, RF Aly, SM Habashy","Energy-Efficient Task Partitioning for Real-Time Scheduling on Multi-Core Platforms",2021,"Computers","mdpi.com","https://www.mdpi.com/2073-431X/10/1/10","",101,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"Next Article in Journal An Empirical Review of Automated Machine Learning. Previous Article in Journal Simulation and Analysis of Self-Replicating … for the classical Worst-First heuristic, and then they introduced their technique that overcomes many state-of-the-art limitations …"
0,"A Crisan, B Fiore-Gartland","Fits and Starts: Enterprise Use of AutoML and the Role of Humans in the Loop",2021,"arXiv preprint arXiv:2101.04296","arxiv.org","https://arxiv.org/abs/2101.04296","",102,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,2,1,"… human-in-the-loop interactions for AutoML. Two prior and comprehensive state-of-the-art surveys capture the role of visual- ization in explaining [7] and building trust [8] in machine learning. Recent work by Yuan [51] demonstrates …"
0,"J Han, Z Zhang, M Pantic, B Schuller","Internet of emotional people: Towards continual affective computing cross cultures via audiovisual signals",2021,"Future Generation Computer …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0167739X20302594","",103,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"… Although this issue can be partially solved by certain technologies like automated Machine Learning (autoML) that lets machines automatically construct the model structure without exhausting human interference [16], [17], it is somewhat pragmatically unfeasible to implement …"
0,"J Muesing, N Ahmed, L Burks, M Iuzzolino…","Fully Bayesian Human–Machine Data Fusion for Robust Online Dynamic Target Characterization",2021,"Journal of Aerospace …","arc.aiaa.org","https://arc.aiaa.org/doi/abs/10.2514/1.I010832","",104,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… The key idea is to allow operators to communicate directly with automated machine learning algorithms via user-friendly graphical … human reasoning to fill in automated machine perception/reasoning gaps, the performance and robustness of state-of-the-art automated …"
0,"X Gong, T Brabham, C Chu","Adapting a sequence model for use in predicting future device interactions with a computing system",2021,"US Patent App. 16/978,653","Google Patents","https://patents.google.com/patent/US20210004682A1/en","",105,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,3,1,"US20210004682A1 - Adapting a sequence model for use in predicting future device interactions with a computing system - Google Patents. Adapting a sequence model for use in predicting future device interactions with a computing system. Download PDF Info …"
0,"W Jiang, J Luo","Graph Neural Network for Traffic Forecasting: A Survey",2021,"arXiv preprint arXiv:2101.11174","arxiv.org","https://arxiv.org/abs/2101.11174","",106,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,2,1,"… In recent years, to model the graph structures in the transportation systems as well as the contextual information, graph neural networks (GNNs) are introduced as new tools and have achieved the state-of- the-art performance in a series of traffic forecasting problems …"
0,"W Sun, RD Braatz","Smart process analytics for predictive modeling",2021,"Computers & Chemical Engineering","Elsevier","https://www.sciencedirect.com/science/article/pii/S0098135420304555","",107,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,2,1,"JavaScript is disabled on your browser. Please enable JavaScript to use all the features on this page. Skip to main content Skip to article …"
0,"K Yuan, Y Zhang, Y Li, HT Zheng…","A Knowledge-Enhanced Multi-View Framework for Drug-Target Interaction Prediction",2021,"IEEE Transactions on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9324998/","",108,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,5,1,"… attention to bridge different drug data and emphasize crucial information between var- ious drug feature pairs; 3) Experimental results show that KEMV enables us to suggest many potential drug-target interactions and has competitive performance with state-of- the-art methods …"
0,"YR Shrestha, V Krishna, G von Krogh","Augmenting organizational decision-making with deep learning algorithms: Principles, promises, and challenges",2021,"Journal of Business Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S0148296320306512","",109,"2021-02-09 16:34:33","HTML","","","",,,,,0,0.00,0,3,1,"JavaScript is disabled on your browser. Please enable JavaScript to use all the features on this page. Skip to main content Skip to article …"
0,"N Kulathunga, NR Ranasinghe, D Vrinceanu…","Effects of Nonlinearity and Network Architecture on the Performance of Supervised Neural Networks",2021,"Algorithms","mdpi.com","https://www.mdpi.com/988138","",110,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"… [10]. As a method that applies a variable non-linearity into ReLU, the activation L-ReLU was discussed in parallel to the introduction of ReLU in deep learning [8]. Nwankpa et al., compares the effects of activation functions with the state-of-the-art research results and outline the …"
0,"X Song, K Choromanski, J Parker-Holder…","ES-ENAS: Combining Evolution Strategies with Neural Architecture Search at No Extra Cost for Reinforcement Learning",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2101.07415","",111,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"… Interest in NAS algorithms started to grow rapidly when it was shown that they can design state-of-the- art architectures for image recognition and language modeling [61] … Indeed, [26] do achieve state- of-the-art results on various supervised feedforward and recurrent models …"
0,"S Mo, Y Zhong, X Shi, W Feng, X Yin, J Wu","Filling the gap between GRACE-and GRACE-FO-derived terrestrial water storage anomalies with Bayesian convolutional neural networks",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2101.09361","",112,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,6,1,"… The comparisons with hydrological model outputs and previous studies further suggest that BCNN obtains a state-of-the-art performance in bridging the gap at a global scale … Reconstruction of GRACE total water storage through automated machine learning …"
0,"N Barzegar, T Khatibi, AH Sabet","Proposing novel methods for simultaneous cardiac cycle phase identification and estimating maximal and minimal left atrial volume (LAV) from apical four …",2021,"Informatics in Medicine Unlocked","Elsevier","https://www.sciencedirect.com/science/article/pii/S2352914821000071","",113,"2021-02-09 16:34:33","HTML","","","",,,,,0,0.00,0,3,1,"… the features extracted from the images. Other state-of-the-art methods which have been used for continuous value prediction from the images are end-to-end Convolutional Neural Networks (CNNs). However, to the best of our …"
0,"DR Seshadri, ML Thom, ER Harlow…","Wearable Technology and Analytics as a Complementary Toolkit to Optimize Workload and to Reduce Injury Burden",2021,"Frontiers in Sports and …","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fspor.2020.630576/full?&utm_source=Email_to_authors_&utm_medium=Email&utm_content=T1_11.5e1_author&utm_campaign=Email_publication&field=&journalName=Frontiers_in_Sports_and_Active_Living&id=630576","",114,"2021-02-09 16:34:33","HTML","","","",,,,,0,0.00,0,4,1,"… tree-model was more effective – with 80% sensitivity and 50% specificity in cases of injury – than state-of-the-art controls, such as … morphometric features were found to significantly differ between groups which were used to develop an automated machine learning classifier for …"
0,"H Benmeziane, KE Maghraoui, H Ouarnoughi…","A Comprehensive Survey on Hardware-Aware Neural Architecture Search",2021,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/2101.09336","",115,"2021-02-09 16:34:33","","","","",,,,,0,0.00,0,4,1,"… architectures. NAS has been extensively studied in the past few years. Arguably their most significant impact has been in image classification and object detection tasks where the state of the art results have been obtained. Despite …"
